Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
4617,"Hugo, Karl",Hugo Karl,Hugo,Karl,15. November 1877
4618,"Hugo, S",Hugo S,Hugo,S,.
4619,"Huhn, Ernst",Huhn Ernst,Huhn,Ernst,4. Februar1872
4620,"Hüke, Frida",Hüke Frida,Hüke,Frida,14. Nov.1871
4621,"Huldschiner, Richard",Huldschiner Richard,Huldschiner,Richard,11. Juli 1872
4622,"Hülgerth, Heribert",Hülgerth Heribert,Hülgerth,Heribert,1. Mai 1866
4623,"Hüll, Johannes",Hüll Johannes,Hüll,Johannes,.
4624,"Hülsen, Helene von",Hülsen Helene von,Hülsen,Helene von,16. Februar 1829
4625,"Hülsen, Wilhelm",Hülsen Wilhelm,Hülsen,Wilhelm,.
4626,"Hülter, Karl",Hülter Karl,Hülter,Karl,24. Juni 1873
4627,"Hultzsch, Heinrich Christian Julius Theodor",Hultzsch Heinrich Christian Julius Theodor,Hultzsch,Heinrich Christian Julius Theodor,4.Juni 1866
4628,"Humbracht, Luise Ernestine Malvinav",Humbracht Luise Ernestine Malvinav,Humbracht,Luise Ernestine Malvinav,30. Novbr. 1825
4629,"Huemer, Camillo",Huemer Camillo,Huemer,Camillo,29. Jan.1866
4630,"Huemer, Franz",Huemer Franz,Huemer,Franz,26. Juli1855
4631,"Hummel, Frida",Hummel Frida,Hummel,Frida,.
4632,"Hummel, Gottlob Friedrich",Hummel Gottlob Friedrich,Hummel,Gottlob Friedrich,9. Juli 1869
4633,"Hummel, Joseph",Hummel Joseph,Hummel,Joseph,6.August 1879
4634,"Humperdinck, Gustav",Humperdinck Gustav,Humperdinck,Gustav,7.Oktober 1823
4635,"Huna, Ludwig",Huna Ludwig,Huna,Ludwig,18. Jan.1872
4636,"Hundt, Ferdinand",Hundt Ferdinand,Hundt,Ferdinand,7. Jan.1835
4637,"Hünerbein, Charlotte von",Hünerbein Charlotte,Hünerbein,Charlotte,.
4638,"Hungari, Anton",Hungari Anton,Hungari,Anton,10.Mai 1809
4639,"Hunnius, Luise Amalie Dorette",Hunnius Luise Amalie Dorette,Hunnius,Luise Amalie Dorette,19. Jan. 1825
4640,"Hunnius, Karl Benoni Justinus",Hunnius Karl Benoni Justinus,Hunnius,Karl Benoni Justinus, Januar 1883
4641,"Hunold, Balthasar",Hunold Balthasar,Hunold,Balthasar,24. April 1828
4642,"Hunold, Geo (George",Hunold Geo,Hunold,Geo,10. Septbr. 1871
4643,"Hunziker, Jakob",Hunziker Jakob,Hunziker,Jakob,28.Juli 1861
4644,"Hunziker(-Thommen), Marie",Hunziker Marie,Hunziker,Marie,7. April 1839
4645,"Hüppe, Felix",Hüppe Felix,Hüppe,Felix,.
4646,"Huschak, Joseph Andreas",Huschak Joseph Andreas,Huschak,Joseph Andreas,8. Juni 1834
4647,"Husmann, Fritz",Husmann Fritz,Husmann,Fritz,7. Febr. 1877
4648,"Husterer, Johann Georg",Husterer Johann Georg,Husterer,Johann Georg,17. Dezember 1834
4649,"Huter, Karl",Huter Karl,Huter,Karl,.
4650,"Huth, Emmy Elisabeth von",Huth Emmy Elisabeth,Huth,Emmy Elisabeth,.März 1876
4651,"Huth, Friedrich",Huth Friedrich,Huth,Friedrich,.
4652,"Hüttel, Karl",Hüttel Karl,Hüttel,Karl,26. Mai1869
4653,"Hüttemann, Johann Adolf",Hüttemann Johann Adolf,Hüttemann,Johann Adolf,23. Mai 1863
4654,"Hutten, Ella von",Hutten Ella,Hutten,Ella,2. April1874
4655,"Hutten, J",Hutten J,Hutten,J,.
4656,"Hutten-Stolzenburg, Marie Luise Freiin von",Hutten-Stolzenburg Marie Luise,Hutten-Stolzenburg,Marie Luise,11. November 1905
4657,"Hutter, W. Theodor",Hutter W. Theodor,Hutter,W. Theodor,16.Septbr. 1860
4658,"Hutterus, Johann Martin",Hutterus Johann Martin,Hutterus,Johann Martin,28. Juli 1810
4659,"Hüttinger, Heinrich",Hüttinger Heinrich,Hüttinger,Heinrich,13.Oktober 1865
4660,"Hüttmann, Wilhelm",Hüttmann Wilhelm,Hüttmann,Wilhelm,26.November 1850
4661,"Hutzler, Sarah",Hutzler Sarah,Hutzler,Sarah,.
4662,"Huybensz, Max",Huybensz Max,Huybensz,Max,27. Jan. 1843
4663,"Huyn, Luise",Huyn Luise,Huyn,Luise,6. Novbr. 1843
4664,"Huyssen, Gotthelf Wilhelm Friedr",Huyssen Gotthelf Wilhelm Friedr,Huyssen,Gotthelf Wilhelm Friedr,8. Febr. 1822
4665,"Hyan, Hans",Hyan Hans,Hyan,Hans,2. Juni 1868
4666,Hyperion,Hyperion ,Hyperion,,.
4667,"Hyrtl, Auguste",Hyrtl Auguste,Hyrtl,Auguste,22.Febr. 1818
4668,"Jacht, Karl Heinrich",Jacht Karl Heinrich,Jacht,Karl Heinrich,21. Dezbr. 1803
4669,"Jacob, Nathan",Jacob Nathan,Jacob,Nathan,.
4670,"Jacobi, Johannes Otto",Jacobi Johannes Otto,Jacobi,Johannes Otto,.Juni 1838
4671,"Jacobi, Otto",Jacobi Otto,Jacobi,Otto,.
4672,"Jacobi, Minna (von",Jacobi Minna,Jacobi,Minna,.
4673,"Jacobowski, Ludwig",Jacobowski Ludwig,Jacobowski,Ludwig,21. Januar 1868
4674,"Jacobs, Alois",Jacobs Alois,Jacobs,Alois,22. April1860
4675,"Jacobs, Fritz",Jacobs Fritz,Jacobs,Fritz,2. August1876
4676,"Jacobs, Wilhelm",Jacobs Wilhelm,Jacobs,Wilhelm,28. Mai 1870
4677,"Jacobsen, Ernst Ludwig",Jacobsen Ernst Ludwig,Jacobsen,Ernst Ludwig, Septbr. 1884
4678,"Jacobsen, Friedrich",Jacobsen Friedrich,Jacobsen,Friedrich,15.Novbr. 1853
4679,"Jacobsen, A. Gerhard Claudius",Jacobsen A. Gerhard Claudius,Jacobsen,A. Gerhard Claudius,13. Juli 1853
4680,"Jacobsen, Johannes",Jacobsen Johannes,Jacobsen,Johannes,1. Mai 1854
4681,"Jacobson, Eduard",Jacobson Eduard,Jacobson,Eduard,10.November 1833
4682,"Jacobus, Johann",Jacobus Johann,Jacobus,Johann,.
4683,"Jacoby, Alinda",Jacoby Alinda,Jacoby,Alinda,.
4684,"Jacoby, Beate",Jacoby Beate,Jacoby,Beate,.
4685,"Jacoby, Käte",Jacoby Käte,Jacoby,Käte,13. Dezbr. 1870
4686,"Jacoby, Leopold",Jacoby Leopold,Jacoby,Leopold,29. April 1840
4687,"Jacoby, Wilhelm",Jacoby Wilhelm,Jacoby,Wilhelm,8.März 1855
4688,"Jacques, Norbert",Jacques Norbert,Jacques,Norbert,6.Juni 1880
4689,"Jacusiel, Johann Kaspar",Jacusiel Johann Kaspar,Jacusiel,Johann Kaspar,21. März 1849
4690,"Jadassohn, Alice",Jadassohn Alice,Jadassohn,Alice,.
4691,"Jadassohn, Beate",Jadassohn Beate,Jadassohn,Beate,.
4692,"Jaden, Hans Krticzka",Jaden Hans Krticzka,Jaden,Hans Krticzka,.
4693,"Jaffa, Eugen",Jaffa Eugen,Jaffa,Eugen,9. Novbr.1842
4694,"Jaffé, Richard",Jaffé Richard,Jaffé,Richard,15. Febr.1861
4695,"Jaffé, Robert",Jaffé Robert,Jaffé,Robert,7. Febr.1870
4696,"Jaeger, Christian August",Jaeger Christian August,Jaeger,Christian August,13. März 1817
4697,"Jäger, Georg Leonhard Albert",Jäger Georg Leonhard Albert,Jäger,Georg Leonhard Albert,23. Februar 1843
4698,"Jäger, Georg Friedrich Oskar",Jäger Georg Friedrich Oskar,Jäger,Georg Friedrich Oskar,13. Dezbr. 1826
4699,"Jäger, Heinrich",Jäger Heinrich,Jäger,Heinrich,2. Jan.1875
4700,"Jäger, Hermann",Jäger Hermann,Jäger,Hermann,.
4701,"Jaeger, Jacques",Jaeger Jacques,Jaeger,Jacques,11. Juni1857
4702,"Jäger, Johann Martin",Jäger Johann Martin,Jäger,Johann Martin,17. August 1879
4703,"Jäger, Konrad Andreas Wilhelm",Jäger Konrad Andreas Wilhelm,Jäger,Konrad Andreas Wilhelm,.
4704,"Jagow, Eugen von",Jagow Eugen,Jagow,Eugen,6. März 1849
4705,"Jahde, Hans von der",Jahde Hans,Jahde,Hans,.
4706,"Jahn, Ernst Reinhold",Jahn Ernst Reinhold,Jahn,Ernst Reinhold,12.April 1853
4707,"Jahn, Gustav",Jahn Gustav,Jahn,Gustav,23. Februar 1818
4708,"Jahn, Heinz",Jahn Heinz,Jahn,Heinz,28. Febr.1887
4709,"Jahn, Albrecht Karl Rudolf Hermann",Jahn Albrecht Karl Rudolf Hermann,Jahn,Albrecht Karl Rudolf Hermann,29. August 1847
4710,"Jahn, Hermann Eduard",Jahn Hermann Eduard,Jahn,Hermann Eduard,13. August 1857
4711,"Jahne, Ludwig",Jahne Ludwig,Jahne,Ludwig,.
4712,"Jahnke, Hermann Friedrich",Jahnke Hermann Friedrich,Jahnke,Hermann Friedrich,20. April 1845
4713,"Jahnke, Clara",Jahnke Clara,Jahnke,Clara,4. November 1905
4714,"Jähns, Max",Jähns Max,Jähns,Max,18. April 1837
4715,"Jahrow, Else",Jahrow Else,Jahrow,Else,.
4716,"Jakob, Gottfried",Jakob Gottfried,Jakob,Gottfried,24. Febr.1839
4717,"Jaksch, Elfriede",Jaksch Elfriede,Jaksch,Elfriede, September 1844
4718,"Jan, Hermann Ludwig von",Jan Hermann Ludwig,Jan,Hermann Ludwig,.Mai 1851
4719,"Jancsuskó, Ladislaus G",Jancsuskó Ladislaus G,Jancsuskó,Ladislaus G,28. August 1878
4720,"Jaenicke, Heinrich Martin",Jaenicke Heinrich Martin,Jaenicke,Heinrich Martin,8. März 1818
4721,"Jaenicke, Karl",Jaenicke Karl,Jaenicke,Karl,13. Nov.1849
4722,"Janinski, Antonio Richard Edu- ard",Janinski Antonio Richard Eduard,Janinski,Antonio Richard Eduard,21. August 1805
4723,"Janitschek, Marie",Janitschek Marie,Janitschek,Marie,23. Juli 1860
4724,"Janitschka, Johann u. Jakob",Janitschka Johann,Janitschka,Johann,19. Oktbr.1797
4725,"Janke, Carola",Janke Carola,Janke,Carola,24. Dezbr. 1824
4726,"Janke, Gustav Theodor Erich",Janke Gustav Theodor Erich,Janke,Gustav Theodor Erich,25. November 1878
4727,"Janke, C. Friedrich",Janke C. Friedrich,Janke,C. Friedrich,22.Novbr. 1846
4728,"Jankowitz, Wilhelm Bernhard",Jankowitz Wilhelm Bernhard,Jankowitz,Wilhelm Bernhard,16. März 1847
4729,"Jannsen, Harry",Jannsen Harry,Jannsen,Harry,.
4730,"Jansen, Ferdinand",Jansen Ferdinand,Jansen,Ferdinand,13. Aug. 1859
4731,"Jansen, Robert",Jansen Robert,Jansen,Robert,18. Juli1881
4732,"Jansen, Sophie",Jansen Sophie,Jansen,Sophie,26. März1862
4733,"Jantsch, Heinrich",Jantsch Heinrich,Jantsch,Heinrich,7.März 1845
4734,"Jantsch, Johann",Jantsch Johann,Jantsch,Johann,9.Dezbr. 1850
4735,"Jantschge, Georg",Jantschge Georg,Jantschge,Georg, August 1901
4736,Janus,Janus ,Janus,,.
4737,"Januskiewiez, Hans Wilhelm Alexander von",Januskiewiez Hans Wilhelm Alexander,Januskiewiez,Hans Wilhelm Alexander,1. Juli 1880
4738,"Jaques, Hermann",Jaques Hermann,Jaques,Hermann,16.Septbr. 1874
4739,"Jarisch, Anton Hieronymus",Jarisch Anton Hieronymus,Jarisch,Anton Hieronymus,23. Septbr. 1818
4740,"Jarke, Franziska",Jarke Franziska,Jarke,Franziska, August 1850
4741,"Jarno, Joseph",Jarno Joseph,Jarno,Joseph,.
4742,"Jaroljmek, Edmund",Jaroljmek Edmund,Jaroljmek,Edmund,.
4743,"Jarosch, Joseph",Jarosch Joseph,Jarosch,Joseph, März1863
4744,"Jässing, Albert",Jässing Albert,Jässing,Albert,28. Dezbr. 1870
4745,Jbo,Jbo ,Jbo,,.
4746,"Jckler, Karl",Jckler Karl,Jckler,Karl,8. Juni 1868
4747,"Jdel, Wilhelm",Jdel Wilhelm,Jdel,Wilhelm,6. Januar1849
4748,"Jdeler, Lucie",Jdeler Lucie,Jdeler,Lucie,4. Oktober 1910
4749,Jdem,Jdem ,Jdem,,.
4750,Jean Charles,Jean Charles ,Jean Charles,,.
4751,"Jean-Christ, L",Jean-Christ L,Jean-Christ,L,.
4752,Jean Paul,Jean Paul ,Jean Paul,,.
4753,Jean Richard,Jean Richard ,Jean Richard,,.
4754,"Jeaunehomme, Ch",Jeaunehomme Ch,Jeaunehomme,Ch,.
4755,Jeanne Marie,Jeanne Marie ,Jeanne Marie,,.
4756,"Jedrzejewski, Alfons",Jedrzejewski Alfons,Jedrzejewski,Alfons,10. Dezember 1864
4757,"Jedrzejewsky, Franz",Jedrzejewsky Franz,Jedrzejewsky,Franz,14. Dezbr. 1859
4758,"Jegerlehner, J",Jegerlehner J,Jegerlehner,J,9. April1871
4759,"Jeitteles, Jgnaz",Jeitteles Jgnaz,Jeitteles,Jgnaz,.
4760,"Jekelius, August",Jekelius August,Jekelius,August,.
4761,"Jellachich de Buszim, Joseph Graf",Jellachich de Buszim Joseph,Jellachich de Buszim,Joseph,16. Oktober 1801
4762,"Jellinek, Josef",Jellinek Josef,Jellinek,Josef,.
4763,Jemand,Jemand ,Jemand,,.
4764,"Jemand, W",Jemand W,Jemand,W,.
4765,"Jenisch, Luise",Jenisch Luise,Jenisch,Luise,5. November 1847
4766,"Jenny, Rudolf Christoph",Jenny Rudolf Christoph,Jenny,Rudolf Christoph,23. Mai 1858
4767,"Jensen, Boy",Jensen Boy,Jensen,Boy,11. Mai1864
4768,"Jensen, Thomas",Jensen Thomas,Jensen,Thomas,10. März1810
4769,"Jensen, Wilhelm",Jensen Wilhelm,Jensen,Wilhelm,15. Febr.1837
4770,"Jerma, F",Jerma F,Jerma,F,.
4771,"Jerschke, Oskar",Jerschke Oskar,Jerschke,Oskar,17. Juli1861
4772,"Jerschke, Marie",Jerschke Marie,Jerschke,Marie,.
4773,"Jerusalem(-Kotanyi), Elsa",Jerusalem(-Kotanyi) Elsa,Jerusalem(-Kotanyi),Elsa,. Novbr. 1877
4774,"Jerusalem, Peter",Jerusalem Peter,Jerusalem,Peter,19.Juli 1877
4775,"Jesinghaus, Walter",Jesinghaus Walter,Jesinghaus,Walter,28. Juli 1871
4776,"Jessen, Ludwig von",Jessen Ludwig,Jessen,Ludwig,.
4777,"Jessen, Marie",Jessen Marie,Jessen,Marie,.
4778,"Jever, Richard von",Jever Richard,Jever,Richard,.
4779,"Jezewski, Stanislaus von",Jezewski Stanislaus,Jezewski,Stanislaus,.
4780,"Jezma, P. F",Jezma P. F,Jezma,P. F,.
4781,"Jgel, Elisabeth von",Jgel Elisabeth,Jgel,Elisabeth,3.August 1864
4782,Jgnotus,Jgnotus ,Jgnotus,,.
4783,"Jhering, Marie",Jhering Marie,Jhering,Marie,25. Novbr. 1881
4784,"Jhlenfeld, Jutta",Jhlenfeld Jutta,Jhlenfeld,Jutta,29.Juni 1866
4785,"Jiriczek, Otto, Luitpold",Jiriczek Otto Luitpold,Jiriczek,Otto Luitpold,18. Dezember 1867
4786,"Jlg, Paul",Jlg Paul,Jlg,Paul,14. März 1875
4787,"Jlgen, Pedro",Jlgen Pedro,Jlgen,Pedro,5. Juli1869
4788,"Jlgenstein, Heinrich Julius",Jlgenstein Heinrich Julius,Jlgenstein,Heinrich Julius,3. Juni 1875
4789,"Jlgeny, A., Pseudon",Jlgeny A.,Jlgeny,A.,.
4790,"Jlle, Eduard",Jlle Eduard,Jlle,Eduard,17. Mai1823
4791,"Jlle, Marie",Jlle Marie,Jlle,Marie,14. Septbr. 1855
4792,"Jlling, Julia",Jlling Julia,Jlling,Julia,.
4793,"Jlling, Oskar",Jlling Oskar,Jlling,Oskar,5. Dezbr.1864
4794,"Jlluminator, Luzifer",Jlluminator Luzifer,Jlluminator,Luzifer,.
4795,"Jls, Jakob",Jls Jakob,Jls,Jakob,31. März1854
4796,Jl Turdus,Jl Turdus ,Jl Turdus,,.
4797,"Jmlauer, Gustav",Jmlauer Gustav,Jmlauer,Gustav,25. Oktbr. 1843
4798,"Jmmergrün, Paul",Jmmergrün Paul,Jmmergrün,Paul,5.Septbr. 1833
4799,"Jmmerwahr, Kaspar",Jmmerwahr Kaspar,Jmmerwahr,Kaspar,.
4800,"Jmmisch, Maria",Jmmisch Maria,Jmmisch,Maria,.
4801,"Jmre, Arpad",Jmre Arpad,Jmre,Arpad,.
4802,"Jnger, M",Jnger M,Jnger,M,.
4803,"Jngersleben, Emilie von",Jngersleben Emilie,Jngersleben,Emilie,22. Dezbr. 1822
4804,"Jnnbach, Franz",Jnnbach Franz,Jnnbach,Franz,.
4805,"Jntlekofer, Matthias",Jntlekofer Matthias,Jntlekofer,Matthias,17. Dezember 1811
4806,"Joachim, A",Joachim A,Joachim,A,.
4807,"Joachim, Jörg",Joachim Jörg,Joachim,Jörg,.
4808,"Joachim, Joseph",Joachim Joseph,Joachim,Joseph,4. April1835
4809,"Joboháza, Maczy",Joboháza Maczy,Joboháza,Maczy,.
4810,"Jobst, Julia",Jobst Julia,Jobst,Julia,8. Dezbr.1853
4811,"Jochem, Adam",Jochem Adam,Jochem,Adam, Oktbr. 1896
4812,"Jochheim, Amalie",Jochheim Amalie,Jochheim,Amalie,5. Februar 1839
4813,"Jöchle, Norbert",Jöchle Norbert,Jöchle,Norbert,20. März1878
4814,"Jockisch, Hermann Reinhold",Jockisch Hermann Reinhold,Jockisch,Hermann Reinhold,13. März 1882
4815,"Jocosus, Pipin",Jocosus Pipin,Jocosus,Pipin,.
4816,"Jocundus, Frater",Jocundus Frater,Jocundus,Frater,.
4817,"Joël, Käte",Joël Käte,Joël,Käte,12. Mai 1862
4818,"Johann, König v. Sachsen", Johann,,Johann,12. Dezember 1801
4819,Johanna,Johanna ,Johanna,,.
4820,"Johannes, Adolf",Johannes Adolf,Johannes,Adolf,.
4821,"Johannes, Adolf Wilhelm",Johannes Adolf Wilhelm,Johannes,Adolf Wilhelm,.
4822,"Johannes, Robert",Johannes Robert,Johannes,Robert,.
4823,"Johannsen, Albert",Johannsen Albert,Johannsen,Albert,14.Dezember 1850
4824,"Johannsen, Johannes",Johannsen Johannes,Johannsen,Johannes,16. September 1866
4825,"John, Alois",John Alois,John,Alois,30. März 1860
4826,"John, Eugenie",John Eugenie,John,Eugenie,22.Juni 1887
4827,"John(-Arnstadt), Jda",John Jda,John,Jda,23. Dezember 1842
4828,"John(-Marlitt), Walter",John Walter,John,Walter,23. August 1861
4829,"Johnas, Wilhelm Alfred",Johnas Wilhelm Alfred,Johnas,Wilhelm Alfred, Jan. 1880
4830,"Jolowicz, Jaques",Jolowicz Jaques,Jolowicz,Jaques,31.März 1875
4831,"Jonas, Emil Jakob",Jonas Emil Jakob,Jonas,Emil Jakob,14.Juli 1824
4832,"Jones, Robby",Jones Robby,Jones,Robby,.
4833,"Jonge, Moritz de",Jonge Moritz,Jonge,Moritz,.
4834,"Jonghans, Marie",Jonghans Marie,Jonghans,Marie,22.Febr. 1860
4835,"Jordan, Adolf",Jordan Adolf,Jordan,Adolf,3. August 1887
4836,"Jordan, Wolfg. Arthur",Jordan Wolfg. Arthur,Jordan,Wolfg. Arthur,26. Mai 1846
4837,"Jordan, Eduard",Jordan Eduard,Jordan,Eduard,16.März 1850
4838,"Jordan, Gustav",Jordan Gustav,Jordan,Gustav,21.Febr. 1856
4839,"Jordan, Karl Friedrich",Jordan Karl Friedrich,Jordan,Karl Friedrich,23. September 1861
4840,"Jordan, Otto",Jordan Otto,Jordan,Otto,19. Februar 1839
4841,"Jordan, Richard",Jordan Richard,Jordan,Richard,9. Jan. 1857
4842,"Jordan, Wilhelm",Jordan Wilhelm,Jordan,Wilhelm,8. Februar 1819
4843,"Jordaens, Hans",Jordaens Hans,Jordaens,Hans,.
4844,Jörg von Spitzispui, Jörg,,Jörg,.
4845,"Jörg, Paul",Jörg Paul,Jörg,Paul,.
4846,"Jörger, M. J",Jörger M. J,Jörger,M. J,12. Oktober1842
4847,"Josephson, Bertha",Josephson Bertha,Josephson,Bertha, Januar 1886
4848,"Josephson, Elisabeth",Josephson Elisabeth,Josephson,Elisabeth,16. Dezbr. 1858
4849,"Josephson, Ludwig",Josephson Ludwig,Josephson,Ludwig,28. Jan. 1809
4850,"Josephy, Julius",Josephy Julius,Josephy,Julius,5. März1885
4851,"Josephy, Karl",Josephy Karl,Josephy,Karl,17. April1859
4852,"Joß, Viktor",Joß Viktor,Joß,Viktor,29. Mai1869
4853,"Jost, Eduard",Jost Eduard,Jost,Eduard,21. Juli1837
4854,"Joesten, Joseph",Joesten Joseph,Joesten,Joseph,25.Septbr. 1909
4855,Jovialis,Jovialis ,Jovialis,,.
4856,Jrmin,Jrmin ,Jrmin,,.
4857,"Jros, Ernst",Jros Ernst,Jros,Ernst,.
4858,"Jrrgang, Georg",Jrrgang Georg,Jrrgang,Georg,31. März1860
4859,Jsegrimm,Jsegrimm ,Jsegrimm,,.
4860,"Jseke, Anton",Jseke Anton,Jseke,Anton,21. Juni1871
4861,"Jseke, Hermann",Jseke Hermann,Jseke,Hermann,9. März1856
4862,"Jsemann, Bernd",Jsemann Bernd,Jsemann,Bernd,.
4863,"Jsenbeck, Julius",Jsenbeck Julius,Jsenbeck,Julius, Dezbr.1900
4864,"Jsing, Wilhelm von",Jsing Wilhelm,Jsing,Wilhelm,10.August 1821
4865,"Jsler, Leopold",Jsler Leopold,Jsler,Leopold,8. März1881
4866,"Jsolani, Eugen",Jsolani Eugen,Jsolani,Eugen,.
4867,"Jßleib, Ludwig",Jßleib Ludwig,Jßleib,Ludwig,8.Februar 1827
4868,"Jtzerott, Marie",Jtzerott Marie,Jtzerott,Marie,18. Novbr.1857
4869,"Jtzerott, Katharina Elisabeth Adelheid",Jtzerott Katharina Elisabeth Adelheid,Jtzerott,Katharina Elisabeth Adelheid,27. Dezbr. 1862
4870,"Judeich-Mierswa, Frau Sidonie",Judeich-Mierswa Frau Sidonie,Judeich-Mierswa,Frau Sidonie,16. März 1874
4871,"Judeich, Edmund",Judeich Edmund,Judeich,Edmund,22. April1826
4872,"Juin, Karl",Juin Karl,Juin,Karl,.
4873,Julian,Julian ,Julian,,.
4874,Julius,Julius ,Julius,,.
4875,"Julius, Hermann",Julius Hermann,Julius,Hermann,.
4876,"Julius, Karl",Julius Karl,Julius,Karl,.
4877,"Julius, Ludwig",Julius Ludwig,Julius,Ludwig,.
4878,"Juncker, E",Juncker E,Juncker,E,.
4879,"Junker von Ober-Conreut, Elisabeth",Junker von Ober-Conreut Elisabeth,Junker von Ober-Conreut,Elisabeth,12. März 1870
4880,"Jung, Frieda",Jung Frieda,Jung,Frieda,.
4881,"Jung, Josef Franz",Jung Josef Franz,Jung,Josef Franz,5.Juni 1867
4882,"Jung, Mathilde Luise",Jung Mathilde Luise,Jung,Mathilde Luise,.
4883,"Jünger, Nathanael",Jünger Nathanael,Jünger,Nathanael,.
4884,"Junghans, Sophie",Junghans Sophie,Junghans,Sophie, September 1877
4885,"Jungmair, Rudolf",Jungmair Rudolf,Jungmair,Rudolf,26.Dezember 1875
4886,"Jungmann, Ernst Lud. August",Jungmann Ernst Lud. August,Jungmann,Ernst Lud. August,3. Juni 1851
4887,"Jungmann, Max",Jungmann Max,Jungmann,Max,1.April 1875
4888,"Jüngst, Antonie",Jüngst Antonie,Jüngst,Antonie,13. Juni1843
4889,"Jüngst, Marie",Jüngst Marie,Jüngst,Marie,30. Septbr.1835
4890,"Jüngst, Hugo C",Jüngst Hugo C,Jüngst,Hugo C,7.Novbr. 1871
4891,"Jüngst, Ludwig Volrad",Jüngst Ludwig Volrad,Jüngst,Ludwig Volrad,21.September 1880
4892,"Jüngst, Luise",Jüngst Luise,Jüngst,Luise,.
4893,"Junk, Wilhelm",Junk Wilhelm,Junk,Wilhelm,3. Febr.1866
4894,"Junkermann, August",Junkermann August,Junkermann,August,15.Dezember 1832
4895,"Junkmann, Wilhelm",Junkmann Wilhelm,Junkmann,Wilhelm,2. Juli 1811
4896,"Jurascheck, Georg",Jurascheck Georg,Jurascheck,Georg,13.Oktober 1853
4897,"Jürgens, Karl Adolf Gerhard",Jürgens Karl Adolf Gerhard,Jürgens,Karl Adolf Gerhard, Mai 1879
4898,"Jürgensen, Eduard",Jürgensen Eduard,Jürgensen,Eduard,9. März 1910
4899,Juris Doctorandus,Juris Doctorandus ,Juris Doctorandus,,.
4900,"Jürs, Heinrich",Jürs Heinrich,Jürs,Heinrich,20.Februar 1844
4901,"Just, Johann Karl Ludwig",Just Johann Karl Ludwig,Just,Johann Karl Ludwig, März 1851
4902,"Just, Johannes",Just Johannes,Just,Johannes, Juni 1902
4903,"Justinus, Oskar",Justinus Oskar,Justinus,Oskar,.
4904,"Justrau, Ernst",Justrau Ernst,Justrau,Ernst,.
4905,"Justus, Severus",Justus Severus,Justus,Severus,.
4906,"Justus, Th",Justus Th,Justus,Th,.
4907,"Jüterbock, Richard",Jüterbock Richard,Jüterbock,Richard, Oktober 1867
4908,"Jüttner, Wendelin Joseph Bartholomäus Aloys",Jüttner Wendelin Joseph Bartholomäus Aloys,Jüttner,Wendelin Joseph Bartholomäus Aloys,23. August1813
4909,"Jversen, Henrich",Jversen Henrich,Jversen,Henrich,19. Oktbr.1848
4910,"Jvo, Berengarius",Jvo Berengarius,Jvo,Berengarius,.
4911,"Jwersen, Adelaide Marie",Jwersen Adelaide Marie,Jwersen,Adelaide Marie,25. August 1829
4912,"Kaan, Eduard",Kaan Eduard,Kaan,Eduard,.
4913,"Kabel, Walther",Kabel Walther,Kabel,Walther,8. Aug.1878
4914,"Kabisch, Martin Richard",Kabisch Martin Richard,Kabisch,Martin Richard,.Mai 1868
4915,"Kaboth, Hans",Kaboth Hans,Kaboth,Hans,1. April 1906
4916,"Kadelburg, Gustav",Kadelburg Gustav,Kadelburg,Gustav,26. Juli1851
4917,"Kaden, Edmund",Kaden Edmund,Kaden,Edmund,22. April1858
4918,"Kaden, Woldemar",Kaden Woldemar,Kaden,Woldemar,9. Febr.1838
4919,"Kadich, Hans von",Kadich Hans,Kadich,Hans,12. Jan.1864
4920,"Kaefer, Viktor",Kaefer Viktor,Kaefer,Viktor,.
4921,"Kaffka, E. M",Kaffka E. M,Kaffka,E. M,11.März 1864
4922,"Kafka, Rudolf",Kafka Rudolf,Kafka,Rudolf,.
4923,"Kahle, Adolf Wilhelm",Kahle Adolf Wilhelm,Kahle,Adolf Wilhelm,30. Januar 1870
4924,"Kahlenberg, Hans von",Kahlenberg Hans von,Kahlenberg,Hans von,.
4925,"Kahler, Erich",Kahler Erich,Kahler,Erich,.
4926,"Kaehler, Benno",Kaehler Benno,Kaehler,Benno,.
4927,"Kähler, Friedrich Wilhelm Franz Emanuel Rudolf",Kähler Friedrich Wilhelm Franz Emanuel Rudolf,Kähler,Friedrich Wilhelm Franz Emanuel Rudolf,5.Juni 1873
4928,"Kahlert, Karl August Thimotheus",Kahlert Karl August Thimotheus,Kahlert,Karl August Thimotheus,5. März 1807
4929,"Kähn, Johannes",Kähn Johannes,Kähn,Johannes,1. Febr.1810
4930,"Kaibel, Franz",Kaibel Franz,Kaibel,Franz,.
4931,"Kainz(-Hutzler), Sarah",Kainz Sarah,Kainz,Sarah,März 1853
4932,"Kaisenberg, Moritz von",Kaisenberg Moritz,Kaisenberg,Moritz,25. Juni 1837
4933,"Kaiser, Emil",Kaiser Emil,Kaiser,Emil,.
4934,"Kaiser, Ernst",Kaiser Ernst,Kaiser,Ernst,.
4935,"Kaiser, Friedrich",Kaiser Friedrich,Kaiser,Friedrich,3.April 1814
4936,"Kaiser, Heinrich",Kaiser Heinrich,Kaiser,Heinrich,.
