Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
981,"Bode, Hedwig Baronin von",Bode Hedwig Baronin von,Bode,Hedwig Baronin von,19. April 1857
982,"Bode, Heinrich Jakob Georg",Bode Heinrich Jakob Georg,Bode,Heinrich Jakob Georg,1. Nov. 1842
983,"Bode, Friedrich Karl Christian",Bode Friedrich Karl Christian,Bode,Friedrich Karl Christian, Oktober 1859
984,"Bodek-Ellgau, Marie Freifrau von",Bodek-Ellgau Marie,Bodek-Ellgau,Marie,23. Juli 1850
985,"Bodelschwingh, Friedrich Freiherr von",Bodelschwingh Friedrich,Bodelschwingh,Friedrich,6. März 1831
986,"Bodemer, Horst",Bodemer Horst,Bodemer,Horst,9. April1875
987,"Boden, Hermann von",Boden Hermann,Boden,Hermann,.
988,"Bodenhausen, Hermann Bodo Freiherr von",Bodenhausen Hermann Bodo,Bodenhausen,Hermann Bodo,13. Juli1856
989,"Bodenstedt, Friedrich Martin von",Bodenstedt Friedrich Martin,Bodenstedt,Friedrich Martin,22. April 1819
990,"Bodman, Emanuel von",Bodman Emanuel,Bodman,Emanuel,23. Januar 1874
991,"Bogensberger, Gust",Bogensberger Gust,Bogensberger,Gust,2. Febr. 1838
992,"Böger, Richard",Böger Richard,Böger,Richard,8. Juni 1854
993,"Bogler, Agnes",Bogler Agnes,Bogler,Agnes,1. Januar 1898
994,"Boguslawski, Albert",Boguslawski Albert,Boguslawski,Albert,1. Juli 1852
995,"Boh, Minni",Boh Minni,Boh,Minni,11. Juli 1858
996,"Böheimb, Max",Böheimb Max,Böheimb,Max,.
997,"Bohl, Johannes",Bohl Johannes,Bohl,Johannes,28.Dezbr. 1843
998,"Böhlau, Helene",Böhlau Helene,Böhlau,Helene,22. Novbr.1859
999,"Böhler, Marie",Böhler Marie,Böhler,Marie,22. Juni1881
