Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
7628,"Pantenius, Theodor Hermann",Pantenius Theodor Hermann,Pantenius,Theodor Hermann,10. Oktober 1843
7629,"Pany, Lenore",Pany Lenore,Pany,Lenore,8. August1877
7630,"Panzer, Franziska",Panzer Franziska,Panzer,Franziska,31.Oktbr. 1899
7631,"Paoli, Betty",Paoli Betty,Paoli,Betty,.
7632,"Pape, Diederich",Pape Diederich,Pape,Diederich,16. Aug.1802
7633,"Pape, Joseph",Pape Joseph,Pape,Joseph,4. April1831
7634,"Pape, Ludwig Matthias Henrich",Pape Ludwig Matthias Henrich,Pape,Ludwig Matthias Henrich,14.Januar 1802
7635,"Papke, Käthe",Papke Käthe,Papke,Käthe,4. Juli 1872
7636,"Pappenheim, Alfred",Pappenheim Alfred,Pappenheim,Alfred,5. Juni 1864
7637,"Pappenheim, Pauline",Pappenheim Pauline,Pappenheim,Pauline,24. Dezbr. 1846
7638,"Papperitz, Georg",Papperitz Georg,Papperitz,Georg,3. Aug.1846
7639,"Pappritz, Anna",Pappritz Anna,Pappritz,Anna,9. Mai1861
7640,"Papst (auch: Pabst), Helene",Papst Helene,Papst,Helene,24. Juni 1910
7641,"Paquet, Alfons",Paquet Alfons,Paquet,Alfons,.
7642,"Paquet, Louis",Paquet Louis,Paquet,Louis,11. Febr.1863
7643,"Parameny, K",Parameny K,Parameny,K,.
7644,"Parisius, Ludolf",Parisius Ludolf,Parisius,Ludolf,15.Oktober 1827
7645,"Parlow, Hans",Parlow Hans,Parlow,Hans,.
7646,"Parpart, Gertrud Baronin von",Parpart Gertrud,Parpart,Gertrud,27. Juli 1848
7647,"Parr, M. J",Parr M. J,Parr,M. J,.
7648,"Parrisius, Eduard",Parrisius Eduard,Parrisius,Eduard,24.März 1857
7649,"Parsche, Julius",Parsche Julius,Parsche,Julius,14.Januar 1866
7650,"Parthenau, Moritz",Parthenau Moritz,Parthenau,Moritz,.
7651,"Parucker, Karl",Parucker Karl,Parucker,Karl,2. Dezbr.1826
7652,Paschali,Paschali ,Paschali,,.
7653,"Paschke(-Diergarten), Marie",Paschke Marie,Paschke,Marie,11. Oktober 1870
7654,"Paschkis, Moritz",Paschkis Moritz,Paschkis,Moritz,4. April1850
7655,"Paschkowsky, Dorothea von",Paschkowsky Dorothea,Paschkowsky,Dorothea,25. Juli 1829
7656,"Pasig, Gustav",Pasig Gustav,Pasig,Gustav,17.Oktober 1833
7657,"Pasig, Paul Richard",Pasig Paul Richard,Pasig,Paul Richard,27. Juni 1852
7658,"Pasqué, Ernst Heinrich Anton",Pasqué Ernst Heinrich Anton,Pasqué,Ernst Heinrich Anton,3. Septbr. 1821
7659,"Passarge, Ludwig",Passarge Ludwig,Passarge,Ludwig,6. Aug.1825
7660,"Passer, Arnold von der",Passer Arnold,Passer,Arnold,.
7661,"Pastor, Willy",Pastor Willy,Pastor,Willy,.
7662,"Paetel, Erich",Paetel Erich,Paetel,Erich,30. Juni1875
7663,Pater Profundus,Pater Profundus ,Pater Profundus,,.
7664,"Paeth, Karl August",Paeth Karl August,Paeth,Karl August,.
7665,"Patruban, Hermine von",Patruban Hermine,Patruban,Hermine,26. März 1840
7666,"Patuzzi, Alexander Eduard Johann Joseph",Patuzzi Alexander Eduard Johann Joseph,Patuzzi,Alexander Eduard Johann Joseph,11. März 1813
7667,"Paucker, Heinrich Johann von",Paucker Heinrich Johann,Paucker,Heinrich Johann, August 1839
7668,"Paudler, A",Paudler A,Paudler,A,8. Oktbr. 1844
7669,"Pauer, Friedrich",Pauer Friedrich,Pauer,Friedrich,24. April1802
7670,"Pauer, Jgnaz",Pauer Jgnaz,Pauer,Jgnaz,27. Juni 1859
7671,"Paul, Adolf",Paul Adolf,Paul,Adolf,6. Januar 1863
7672,"Paul, Albert",Paul Albert,Paul,Albert,2. Febr.1856
7673,"Paul, C",Paul C,Paul,C,.
7674,"Paul, Karl",Paul Karl,Paul,Karl,.
7675,"Paul, Ludwig",Paul Ludwig,Paul,Ludwig,10. Jan.1826
7676,"Paul, Richard",Paul Richard,Paul,Richard,25. August 1843
7677,"Paul, Wilhelm",Paul Wilhelm,Paul,Wilhelm,.
7678,"Pauli, Karl",Pauli Karl,Pauli,Karl,8. März 1856
7679,"Paulowna, Reinhold",Paulowna Reinhold,Paulowna,Reinhold,.
7680,"Pauls, Eilhard Erich",Pauls Eilhard Erich,Pauls,Eilhard Erich,26.August 1877
7681,"Paulsen, Johannes Joachim Hinrich",Paulsen Johannes Joachim Hinrich,Paulsen,Johannes Joachim Hinrich,18. März 1847
7682,"Paulsen, Rudolf",Paulsen Rudolf,Paulsen,Rudolf,18.März 1883
7683,"Paulus, Eduard (der ältere",Paulus Eduard,Paulus,Eduard,29. Januar 1803
7684,"Paulus, Eduard (der jüngere",Paulus Eduard,Paulus,Eduard,16Oktbr. 1837
7685,"Paungarten, Ferdinand Freiherr von",Paungarten Ferdinand,Paungarten,Ferdinand,30. Mai 1874
7686,"Paura, A. von der",Paura A.,Paura,A.,.
7687,"Pause, Klara",Pause Klara,Pause,Klara,17. Juni 1844
7688,"Pawel, Jaro",Pawel Jaro,Pawel,Jaro,.
7689,"Pawel, Karl",Pawel Karl,Pawel,Karl,3. Januar 1877
7690,"Pawel-Rammingen, Alexander Baron von",Pawel-Rammingen Alexander,Pawel-Rammingen,Alexander,30. Juli1855
7691,"Pawelsz, Richard von",Pawelsz Richard,Pawelsz,Richard,7. Dezember 1872
7692,"Pawikowski, Gustav Franz",Pawikowski Gustav Franz,Pawikowski,Gustav Franz,2. Aug. 1851
7693,"Pawlecki, Johannes",Pawlecki Johannes,Pawlecki,Johannes,.
7694,"Pawlitschek, Anna",Pawlitschek Anna,Pawlitschek,Anna,15.März 1864
7695,"Paysen, bekannter unter dem Namen Palmé-Paysen, Hilda Ottilie",Paysen Hilda Ottilie,Paysen,Hilda Ottilie,.
7696,"Paysen Petersen, Georg",Paysen Petersen Georg,Paysen Petersen,Georg,.
7697,"Pazaurek, Gustav Eduard",Pazaurek Gustav Eduard,Pazaurek,Gustav Eduard,.
7698,"Pazdera, Ludwig Franz",Pazdera Ludwig Franz,Pazdera,Ludwig Franz,.Juli 1861
7699,"Pechhold, Rudolf Karl",Pechhold Rudolf Karl,Pechhold,Rudolf Karl,.
7700,"Peerdt, Ernst te",Peerdt Ernst,Peerdt,Ernst,25. Nov.1852
7701,"Peetz, Hartwig Freimund",Peetz Hartwig Freimund,Peetz,Hartwig Freimund,28. März 1822
7702,"Pego, Marie",Pego Marie,Pego,Marie,7. Januar1882
7703,"Pehling, Gerd Heinrich Philipp",Pehling Gerd Heinrich Philipp,Pehling,Gerd Heinrich Philipp,4. Oktbr. 1817
7704,"Peickert-Graefinghoff, Erna",Peickert-Graefinghoff Erna,Peickert-Graefinghoff,Erna,23. Januar 1880
7705,"Peinlich, Richard (eigentlich Gabriel",Peinlich Richard,Peinlich,Richard,5. Mai 1819
7706,"Peist, Hermann Christian Gustav",Peist Hermann Christian Gustav,Peist,Hermann Christian Gustav,7. Dezbr. 1869
7707,"Peitl, Paul",Peitl Paul,Peitl,Paul,.
7708,"Pekelmann, Konrad",Pekelmann Konrad,Pekelmann,Konrad,29. August 1864
7709,"Pelzeln, Franziska von",Pelzeln Franziska,Pelzeln,Franziska,6. Dezbr. 1826
7710,"Penias, Johann Gottfried",Penias Johann Gottfried,Penias,Johann Gottfried,7. Oktbr. 1871
7711,"Penn, Heinrich Moritz",Penn Heinrich Moritz,Penn,Heinrich Moritz,2. Dezember 1839
7712,"Penschke, Fritz Julius",Penschke Fritz Julius,Penschke,Fritz Julius,25. Mai 1857
7713,"Pentz, M. von",Pentz M.,Pentz,M.,.
7714,"Percival, Ludwig",Percival Ludwig,Percival,Ludwig,.
7715,Peregrin,Peregrin ,Peregrin,,.
7716,"Peregrin, Paul",Peregrin Paul,Peregrin,Paul,.
7717,"Peregrina, Cordula",Peregrina Cordula,Peregrina,Cordula,.
7718,"Perels, Martin",Perels Martin,Perels,Martin,17.August 1838
7719,"Perfall, Anton Freiherr v",Perfall Anton,Perfall,Anton,11. Dezbr. 1853
7720,"Perfall, Karl Freiherr v",Perfall Karl,Perfall,Karl,24.März 1851
7721,"Pergen, Alix von",Pergen Alix,Pergen,Alix,.
7722,"Perger, Rudolf",Perger Rudolf,Perger,Rudolf, Januar 1895
7723,"Perl, Ernst Paul Salvator",Perl Ernst Paul Salvator,Perl,Ernst Paul Salvator,8. Mai 1863
7724,"Perl, Henriette",Perl Henriette,Perl,Henriette,24. Dezbr. 1845
7725,"Perl, Jakob",Perl Jakob,Perl,Jakob,1. Juli 1824
7726,"Perlep, Olga",Perlep Olga,Perlep,Olga,.
7727,"Perls, Arnold",Perls Arnold,Perls,Arnold,15. Jan.1856
7728,"Pernauhm, Fritz Geron",Pernauhm Fritz Geron,Pernauhm,Fritz Geron,.
7729,"Pernwerth von Bärnstein, Adolf",Pernwerth von Bärnstein Adolf,Pernwerth von Bärnstein,Adolf,20. Mai 1836
7730,"Perron, Paul",Perron Paul,Perron,Paul,.
7731,"Perthaler, Hanns Alois",Perthaler Hanns Alois,Perthaler,Hanns Alois,31. Oktbr. 1816
7732,"Pertz, Georg Wilhelm",Pertz Georg Wilhelm,Pertz,Georg Wilhelm,18. Mai 1830
7733,"Peschel, Emil",Peschel Emil,Peschel,Emil,6. Juli 1835
7734,"Peschier, Eugen",Peschier Eugen,Peschier,Eugen,10. Juli 1835
7735,"Peschkau, Emil",Peschkau Emil,Peschkau,Emil,19.Febr. 1856
7736,"Peschke, Julius",Peschke Julius,Peschke,Julius,13.August 1865
7737,"Peschmann, Max Emil",Peschmann Max Emil,Peschmann,Max Emil,.Juni 1852
7738,"Pesendorfer, Friedrich Joseph",Pesendorfer Friedrich Joseph,Pesendorfer,Friedrich Joseph,9. März 1867
7739,"Pessiack, Luise",Pessiack Luise,Pessiack,Luise,12. Juni 1828
7740,"Peter, Eva Hermine",Peter Eva Hermine,Peter,Eva Hermine,.
7741,"Peter, Fritz",Peter Fritz,Peter,Fritz,.
7742,"Peter, Johann",Peter Johann,Peter,Johann,23. Febr.1858
7743,"Peter, Juliane Richarde",Peter Juliane Richarde,Peter,Juliane Richarde,3. Septbr. 1843
7744,"Petermann, Fritz",Petermann Fritz,Petermann,Fritz,.
7745,"Peters, Adolf",Peters Adolf,Peters,Adolf,9. Febr.1803
7746,"Peters, August",Peters August,Peters,August, Juli 1852
7747,"Peters, Arnold",Peters Arnold,Peters,Arnold,6. Juni1844
7748,"Peters, Fritz",Peters Fritz,Peters,Fritz,28. Oktbr.1849
7749,"Peters, Georg Wilhelm",Peters Georg Wilhelm,Peters,Georg Wilhelm,8. April 1865
7750,"Peters, Lisbeth",Peters Lisbeth,Peters,Lisbeth,18.Dezbr. 1839
7751,"Peters, Luise",Peters Luise,Peters,Luise,.
7752,"Peters, Wilhelmine",Peters Wilhelmine,Peters,Wilhelmine,.
7753,"Petersdorff, Ulrike von",Petersdorff Ulrike,Petersdorff,Ulrike,5. Juni1843
7754,"Petersen, Albert",Petersen Albert,Petersen,Albert,24.August 1883
7755,"Petersen, Hugo",Petersen Hugo,Petersen,Hugo,14.Dezember 1863
7756,"Petersen, Johannes",Petersen Johannes,Petersen,Johannes,6. Jan. 1837
7757,"Petersen, Marie",Petersen Marie,Petersen,Marie,31.Juli 1816
7758,"Petersen, Thusnelda",Petersen Thusnelda,Petersen,Thusnelda, Novbr. 1903
7759,"Petersilie, Erich",Petersilie Erich,Petersilie,Erich, Juli 1906
7760,"Peterson, Eugen",Peterson Eugen,Peterson,Eugen,2. Febr. 1860
7761,"Peterson, Luise",Peterson Luise,Peterson,Luise, Oktober1894
7762,"Peterssen, Friedrich Karl",Peterssen Friedrich Karl,Peterssen,Friedrich Karl,6. Jan. 1829
7763,"Petersson, Erich",Petersson Erich,Petersson,Erich,.
7764,"Petrasch, Eugenie",Petrasch Eugenie,Petrasch,Eugenie,.
7765,"Petri, Julius",Petri Julius,Petri,Julius,11. Septbr.1868
7766,"Petri, Marie",Petri Marie,Petri,Marie,7. Januar1856
7767,"Petrick, Alexander Heinrich",Petrick Alexander Heinrich,Petrick,Alexander Heinrich, November1875
7768,"Petrowitsch, Karolus Boro mäus",Petrowitsch Karolus Boro mäus,Petrowitsch,Karolus Boro mäus,22. Juni 1846
7769,"Petsch, Wilhelm Friedrich",Petsch Wilhelm Friedrich,Petsch,Wilhelm Friedrich,8. Aug. 1837
7770,"Pettersch, Karl Hugo",Pettersch Karl Hugo,Pettersch,Karl Hugo,.
7771,"Petzel, Marie",Petzel Marie,Petzel,Marie,4. Januar 1835
7772,"Petzet, Johannes Heinrich",Petzet Johannes Heinrich,Petzet,Johannes Heinrich,13. Jan. 1829
7773,"Petzholdt, Maruzzi v",Petzholdt Maruzzi,Petzholdt,Maruzzi,23. Febr. 1873
7774,"Petzold, Alfons",Petzold Alfons,Petzold,Alfons,.
7775,"Petzold, Max",Petzold Max,Petzold,Max,3. Mai 1865
7776,"Penker, Paul",Penker Paul,Penker,Paul,22. März1858
7777,"Peyerl, von Peyersfeld, Helene",Peyerl Helene,Peyerl,Helene,.
7778,"Pfaff, Ludwig",Pfaff Ludwig,Pfaff,Ludwig, Septbr. 1876
7779,"Pfaff, Karl Hermann Siegfried",Pfaff Karl Hermann Siegfried,Pfaff,Karl Hermann Siegfried,7. März 1827
7780,"Pfaffenlob, Jgnaz",Pfaffenlob Jgnaz,Pfaffenlob,Jgnaz,.
7781,"Pfahlburg, J. L. von",Pfahlburg J. L.,Pfahlburg,J. L.,.
7782,"Pfalz, Franz",Pfalz Franz,Pfalz,Franz,25. Juni1832
7783,"Pfander, Gertrud",Pfander Gertrud,Pfander,Gertrud,1. Mai 1874
7784,"Pfannenschmidt, Julie",Pfannenschmidt Julie,Pfannenschmidt,Julie, Febr.1868
7785,"Pfannschmidt-(Beutner), Renata",Pfannschmidt Renata,Pfannschmidt,Renata,2. Juni 1862
7786,"Pfarrius, Gustav",Pfarrius Gustav,Pfarrius,Gustav,1. Oktober 1863
7787,"Pfau, Karl Ludwig",Pfau Karl Ludwig,Pfau,Karl Ludwig,25. August 1821
7788,"Pfaundler (von Hadermur), Hermann",Pfaundler Hermann,Pfaundler,Hermann,12. Dezbr. 1882
7789,"Pfeifer, Eduard",Pfeifer Eduard,Pfeifer,Eduard,17. Nov.1855
7790,"Pfeifer, Johann",Pfeifer Johann,Pfeifer,Johann,7. Juli 1820
7791,"Pfeifer, Martin",Pfeifer Martin,Pfeifer,Martin,19. Aug.1854
7792,"Pfeiffer, Ernst",Pfeiffer Ernst,Pfeiffer,Ernst,18. Febr.1862
7793,"Pfeiffer, Freimund",Pfeiffer Freimund,Pfeiffer,Freimund,5. Mai 1810
7794,"Pfeiffer, Maximilian Georg",Pfeiffer Maximilian Georg,Pfeiffer,Maximilian Georg,1. Juni 1859
7795,"Pfeil, Friedrich Eduard Adolf Graf v. Pf. u. Klein-Ellguth",Pfeil Friedrich Eduard Adolf,Pfeil,Friedrich Eduard Adolf,25. März 1833
7796,"Pfeil, Heinrich Anton Theodor",Pfeil Heinrich Anton Theodor,Pfeil,Heinrich Anton Theodor,18. Dezbr. 1835
7797,"Pfeil, Richard Graf von",Pfeil Richard,Pfeil,Richard, April 1864
7798,"Pfeilschmidt, Ernst Heinrich",Pfeilschmidt Ernst Heinrich,Pfeilschmidt,Ernst Heinrich,10. März 1894
7799,"Pfizer, Gustav",Pfizer Gustav,Pfizer,Gustav,19Juli 1890
7800,"Pflanz, Joseph Anton",Pflanz Joseph Anton,Pflanz,Joseph Anton,16. Septbr.1883
7801,"Pflanzl, Otto",Pflanzl Otto,Pflanzl,Otto,17. Aug.1865
7802,"Pfliegl, Anton",Pfliegl Anton,Pfliegl,Anton,20. Juni1869
7803,"Pflug, Ferdinand",Pflug Ferdinand,Pflug,Ferdinand,5. März1823
7804,"Pflugfelder, Atta (Albert",Pflugfelder Atta ,Pflugfelder,Atta ,30. September 1878
7805,"Pflugk-Harttung, Julius",Pflugk-Harttung Julius,Pflugk-Harttung,Julius,8. März 1848
7806,"Pfohl, Ferdinand",Pfohl Ferdinand,Pfohl,Ferdinand, November 1892
7807,"Pfordten, Otto Freih. von der",Pfordten Otto,Pfordten,Otto,23. Mai 1861
7808,"Pfotenhauer, Ludwig",Pfotenhauer Ludwig,Pfotenhauer,Ludwig,20. Febr. 1815
7809,"Pfudel, Fritz",Pfudel Fritz,Pfudel,Fritz,.
7810,"Pfudel, Klara",Pfudel Klara,Pfudel,Klara,2. Febr.1865
7811,"Pfundheller, Joseph",Pfundheller Joseph,Pfundheller,Joseph,22.Mai 1813
7812,"Pfungst, Arthur",Pfungst Arthur,Pfungst,Arthur,3. Oktbr. 1912
7813,"Pfyffer zu Neueck, Joseph Xaver",Pfyffer zu Neueck Joseph Xaver,Pfyffer zu Neueck,Joseph Xaver,.
7814,Phantasus,Phantasus ,Phantasus,,.
7815,Philalethes,Philalethes ,Philalethes,,.
7816,Philander,Philander ,Philander,,.
7817,"Philipp, Eduard",Philipp Eduard,Philipp,Eduard,19.Septbr. 1882
7818,"Philipp, Hugo",Philipp Hugo,Philipp,Hugo,2. Febr.1883
7819,"Philipp(-Heergesell), Julius",Philipp Julius,Philipp,Julius,9. Febr. 1875
7820,"Philipp, Peter",Philipp Peter,Philipp,Peter,25. Juli1847
7821,"Philippi, Adolf",Philippi Adolf,Philippi,Adolf,12. Jan. 1809
7822,"Philippi, Felix",Philippi Felix,Philippi,Felix,5. Aug.1851
7823,"Philippi, Fritz",Philippi Fritz,Philippi,Fritz,5. Jan.1869
7824,"Philippson, Ludwig",Philippson Ludwig,Philippson,Ludwig,28. Dezbr. 1811
7825,"Philips, Franz",Philips Franz,Philips,Franz,.
7826,"Philips, Karl",Philips Karl,Philips,Karl,27. März1854
7827,Philo vom Walde,Philo vom Walde ,Philo vom Walde,,.
7828,"Pianta, Joseph Ludwig",Pianta Joseph Ludwig,Pianta,Joseph Ludwig,3. Juni 1863
7829,"Piccolomini, Mar",Piccolomini Mar,Piccolomini,Mar,.
7830,"Pichler, Adolf",Pichler Adolf,Pichler,Adolf, Oktober 1848
7831,"Pichler, Alois",Pichler Alois,Pichler,Alois,23. Aug.1869
7832,"Pichler, Fritz",Pichler Fritz,Pichler,Fritz,7. Juli 1834
7833,"Pichler, Georg Abdon",Pichler Georg Abdon,Pichler,Georg Abdon,9. März 1806
7834,"Pichler, Helene",Pichler Helene,Pichler,Helene,.
7835,"Pichler, Luise",Pichler Luise,Pichler,Luise,.
7836,"Pick, Friedrich Alphons",Pick Friedrich Alphons,Pick,Friedrich Alphons,4. Juni 1808
7837,"Piderit, Theodor",Piderit Theodor,Piderit,Theodor,15.September 1826
7838,"Piefke, Mary",Piefke Mary,Piefke,Mary,.
7839,"Piening, Peter Karl Theodor",Piening Peter Karl Theodor,Piening,Peter Karl Theodor,16. Juli 1831
7840,"Pieper, Antonie",Pieper Antonie,Pieper,Antonie,.
7841,"Pieper, Richard",Pieper Richard,Pieper,Richard,19.November 1883
7842,"Pierson, Karoline",Pierson Karoline,Pierson,Karoline,27. Januar 1873
7843,"Piesling, Theodor",Piesling Theodor,Piesling,Theodor,12.Dezember 1834
7844,"Pietzcker, Eduard",Pietzcker Eduard,Pietzcker,Eduard,10. Juni1858
7845,"Pilati (von Tassul zu Daxberg), Max Graf",Pilati Max,Pilati,Max,20. Mai1851
7846,"Pilf, Traugott",Pilf Traugott,Pilf,Traugott,.
7847,"Pilgram-Diehl, Margareta",Pilgram-Diehl Margareta,Pilgram-Diehl,Margareta,23. Febr. 1817
7848,"Pillmann, Wilhelm",Pillmann Wilhelm,Pillmann,Wilhelm,22. März 1846
7849,"Pilot, Anna",Pilot Anna,Pilot,Anna,.
7850,"Piloty, Robert",Piloty Robert,Piloty,Robert,.
7851,"Piltz, Ottomar",Piltz Ottomar,Piltz,Ottomar,9. Oktbr. 1864
7852,"Pilz, Karl Hermann",Pilz Karl Hermann,Pilz,Karl Hermann,13.Novbr. 1856
7853,"Pilz, Johann",Pilz Johann,Pilz,Johann,11.März 1885
7854,"Pinder, Marie",Pinder Marie,Pinder,Marie,20. Januar 1821
7855,"Pindter, Heinrich",Pindter Heinrich,Pindter,Heinrich,23.Septbr. 1832
7856,"Pinelli(-Rizzutto), Signora Ada",Pinelli Ada,Pinelli,Ada,31. März 1840
7857,"Pinkus, Lazar Felix",Pinkus Lazar Felix,Pinkus,Lazar Felix,. August 1881
7858,"Pinner, Rudolf",Pinner Rudolf,Pinner,Rudolf,.
7859,"Pinus, L. Felix",Pinus L. Felix,Pinus,L. Felix,.
7860,"Piorkowska, Jenny",Piorkowska Jenny,Piorkowska,Jenny,14.März 1845
7861,"Piper, Bruno",Piper Bruno,Piper,Bruno,17. Oktober 1869
7862,"Piper, Karl Anton",Piper Karl Anton,Piper,Karl Anton,15.Februar 1874
7863,"Piper, Kurt",Piper Kurt,Piper,Kurt,23. Dezbr.1875
7864,"Piper, Otto Karl Heinrich Christoph",Piper Otto Karl Heinrich Christoph,Piper,Otto Karl Heinrich Christoph,22. Dezbr. 1841
7865,"Piper, Reinhard",Piper Reinhard,Piper,Reinhard,.
7866,Pipirs Gustav,Pipirs Gustav ,Pipirs Gustav,,1.September 1862
7867,"Pirazzi, Emil",Pirazzi Emil,Pirazzi,Emil,3. August 1832
7868,"Piringer, Beda (eigentlich Leopold",Piringer Beda,Piringer,Beda,14. Oktober 1810
7869,"Pirka, Rosa",Pirka Rosa,Pirka,Rosa,März 1842
7870,"Pischinger, Arnold",Pischinger Arnold,Pischinger,Arnold,16.März 1868
7871,"Pistohlkors, Marie von",Pistohlkors Marie,Pistohlkors,Marie,.
7872,"Pistor, Gustav",Pistor Gustav,Pistor,Gustav,.
7873,"Pistorius, Fritz",Pistorius Fritz,Pistorius,Fritz,.
7874,"Pitawall, Ernst",Pitawall Ernst,Pitawall,Ernst,.
7875,"Pitlik, Karl",Pitlik Karl,Pitlik,Karl,3. Jan. 1867
7876,"Placzek, Baruch",Placzek Baruch,Placzek,Baruch,.
7877,"Plahn, Hermann",Plahn Hermann,Plahn,Hermann,.
7878,"Planck, Ernst",Planck Ernst,Planck,Ernst,14. Juni1870
7879,"Planeck, Benno",Planeck Benno,Planeck,Benno,.
7880,"Planer, Alfons",Planer Alfons,Planer,Alfons,18. Novbr.1854
7881,"Planitz, Ernst Edler von der",Planitz Ernst,Planitz,Ernst,4. Mai1521
7882,"Planitz, Karl Edler von der",Planitz Karl,Planitz,Karl,10. Dezember 1899
7883,"Plankenberg, A. von",Plankenberg A. von,Plankenberg,A. von,.
7884,"Planta, Peter Konradin von",Planta Peter Konradin,Planta,Peter Konradin,.
7885,"Plaeschke, Moritz",Plaeschke Moritz,Plaeschke,Moritz,29. Juli 1847
7886,"Plaß, Joseph",Plaß Joseph,Plaß,Joseph,.
7887,"Plate, J. D",Plate J. D,Plate,J. D,18. Jan. 1816
7888,"Plath, Friedrich Wilhelm",Plath Friedrich Wilhelm,Plath,Friedrich Wilhelm,2. Jan. 1826
7889,"Platen zu Hallermund, Hedwig Gräfin",Platen zu Hallermund Hedwig,Platen zu Hallermund,Hedwig,18. April 1873
7890,"Plattensteiner, Richard",Plattensteiner Richard,Plattensteiner,Richard,.März 1878
7891,"Platter, J. C",Platter J. C,Platter,J. C,17. Aug.1858
7892,"Plattner, Johann",Plattner Johann,Plattner,Johann,6.März 1854
7893,"Plattner, Placidus",Plattner Placidus,Plattner,Placidus,22. Jan.1834
7894,"Plattner, Samuel",Plattner Samuel,Plattner,Samuel,15. Juli1838
7895,"Plaugmann, D",Plaugmann D,Plaugmann,D,.
7896,"Plawina, Oswald",Plawina Oswald,Plawina,Oswald,29. März 1864
7897,"Plazer, Maria Edle von",Plazer Maria,Plazer,Maria,.
7898,"Plazer, Viktor Ritter v",Plazer Viktor,Plazer,Viktor,16. August 1868
7899,"Plehn, Auguste",Plehn Auguste,Plehn,Auguste,.
7900,"Pleißner, Artur",Pleißner Artur,Pleißner,Artur,10. Februar1872
7901,"Pleitner, Emil",Pleitner Emil,Pleitner,Emil,.
7902,"Pleßner, Elsa",Pleßner Elsa,Pleßner,Elsa,.
7903,"Pletscher, Anton",Pletscher Anton,Pletscher,Anton, November 1847
7904,"Pletscher(-Hauser), Samuel",Pletscher Samuel,Pletscher,Samuel,.
7905,"Plettke, Friedrich",Plettke Friedrich,Plettke,Friedrich,2. Jan.1864
7906,"Pletzer, August Friedrich",Pletzer August Friedrich,Pletzer,August Friedrich,26. Jan. 1823
7907,"Ploch, Mathilde",Ploch Mathilde,Ploch,Mathilde,4. Juli 1851
7908,"Ploecker, J. P. Otto",Ploecker J. P. Otto,Ploecker,J. P. Otto,1. Septbr. 1905
7909,"Plöhn, Robert",Plöhn Robert,Plöhn,Robert,15. Mai 1861
7910,"Plönnies, Luise von",Plönnies Luise,Plönnies,Luise,7. Nov. 1803
7911,"Plönnies, Wilhelm von",Plönnies Wilhelm,Plönnies,Wilhelm, Aug.1871
7912,"Plönnis, Adolf",Plönnis Adolf,Plönnis,Adolf,.
7913,"Plothow, Anna",Plothow Anna,Plothow,Anna,4. Febr. 1853
7914,"Plötz, Ludwig von",Plötz Ludwig,Plötz,Ludwig,26. Septbr. 1867
7915,"Plowitz, Erwin",Plowitz Erwin,Plowitz,Erwin,30.März 1848
7916,"Plüß, Rudolf",Plüß Rudolf,Plüß,Rudolf,22. Aug.1850
7917,"Pniover, Gisbert",Pniover Gisbert,Pniover,Gisbert, Februar 1910
7918,"Pocci, Franz Graf",Pocci Franz,Pocci,Franz,7. März 1807
7919,"Pochhammer, Edmund v",Pochhammer Edmund,Pochhammer,Edmund,23. Oktober 1891
7920,"Pochhammer, Margarete",Pochhammer Margarete,Pochhammer,Margarete,5. August 1852
7921,"Poeck, Wilhelm",Poeck Wilhelm,Poeck,Wilhelm,29. Dezbr. 1866
7922,"Podewils, Tom Freiherr von",Podewils Tom,Podewils,Tom,2. Januar 1876
7923,"Pogge, Günther",Pogge Günther,Pogge,Günther,12. Juni 1879
7924,"Pogge, Karl",Pogge Karl,Pogge,Karl,13. Aug.1875
7925,"Pohl, August",Pohl August,Pohl,August,19. Nov.1820
7926,"Pohl, Eduard",Pohl Eduard,Pohl,Eduard,13. Mai 1829
7927,"Pohl, Emil",Pohl Emil,Pohl,Emil,7. Juni1824
7928,"Pohl, Julius",Pohl Julius,Pohl,Julius,13. Juli1830
7929,"Pohl, Klara",Pohl Klara,Pohl,Klara,.
7930,"Pohl, Georg Richard",Pohl Georg Richard,Pohl,Georg Richard,12. September 1826
7931,"Pohl, Robert",Pohl Robert,Pohl,Robert,15. März1850
7932,"Pohler, Amand",Pohler Amand,Pohler,Amand,24. Jan.1852
7933,"Pohlidal, Helene",Pohlidal Helene,Pohlidal,Helene,.
7934,"Pohlman-(Hohenaspe), Ad",Pohlman Ad,Pohlman,Ad,25. Jan. 1854
7935,"Pohlmann, Alfred",Pohlmann Alfred,Pohlmann,Alfred,18. Nov. 1849
7936,"Pöhnl, Hans",Pöhnl Hans,Pöhnl,Hans,3. Mai1849
7937,Poinz,Poinz ,Poinz,,.
7938,"Pokorny, Eduard",Pokorny Eduard,Pokorny,Eduard,19. April1818
7939,"Pokorny, Hans",Pokorny Hans,Pokorny,Hans,27. Septbr. 1861
7940,"Pol, Jan",Pol Jan,Pol,Jan,5. Febr. 1807
7941,"Poland, Franz Maria Vincenz",Poland Franz Maria Vincenz,Poland,Franz Maria Vincenz,6. Febr. 1813
7942,"Polenz, Hertha Klara Elisabeth von",Polenz Hertha Klara Elisabeth,Polenz,Hertha Klara Elisabeth,5. Mai 1856
