Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
5610,"Krüger, Adolf",Krüger Adolf,Krüger,Adolf,.
5611,"Krüger, August",Krüger August,Krüger,August,27. Oktober 1843
5612,"Krüger, Ferdinand",Krüger Ferdinand,Krüger,Ferdinand,4. Juli 1813
5613,"Krüger, Karl Wilhelm Hermann",Krüger Karl Wilhelm Hermann,Krüger,Karl Wilhelm Hermann,11. August 1871
5614,"Krüger, Hermann Anders",Krüger Hermann Anders,Krüger,Hermann Anders,17. November 1810
5615,"Krüger, Albert Peter Johann",Krüger Albert Peter Johann,Krüger,Albert Peter Johann,28. Jan.1859
5616,"Krüger, Karl",Krüger Karl,Krüger,Karl,14. März1839
5617,"Krüger, Karl A",Krüger Karl A,Krüger,Karl A,8. Novbr. 1857
5618,"Krüger, Magdalene",Krüger Magdalene,Krüger,Magdalene,16. Juni 1824
5619,"Krummacher, Adolf",Krummacher Adolf,Krummacher,Adolf,.
5620,"Krupp, August",Krupp August,Krupp,August,13. Oktober 1830
5621,"Kruse, Georg",Kruse Georg,Kruse,Georg,17. Januar 1856
5622,"Kruse, Georg Richard",Kruse Georg Richard,Kruse,Georg Richard,1. Juli 1884
5623,"Kruse, Heinrich",Kruse Heinrich,Kruse,Heinrich,11. April 1865
5624,"Kruse, Jven Johannes Christian",Kruse Jven Johannes Christian,Kruse,Jven Johannes Christian,5. Aug. 1807
5625,"Krutter, Franz",Krutter Franz,Krutter,Franz,7. Novbr.1859
5626,"Kubel, Ludwig",Kubel Ludwig,Kubel,Ludwig,6. Jan.1827
5627,"Kübler, Jakob",Kübler Jakob,Kübler,Jakob,1.April 1864
5628,"Küchenmeister, Karl",Küchenmeister Karl,Küchenmeister,Karl,16. Oktbr. 1823
5629,"Küchle, Johann Georg",Küchle Johann Georg,Küchle,Johann Georg,12. Jan. 1869
5630,"Küchler, Karl Gottlob Friedrich",Küchler Karl Gottlob Friedrich,Küchler,Karl Gottlob Friedrich,9. März1883
5631,"Küchler, Kurt",Küchler Kurt,Küchler,Kurt,6. Juni1846
5632,"Kuderna, Béla",Kuderna Béla,Kuderna,Béla,22. Jan.1860
5633,"Kügelgen, Heinrich von",Kügelgen Heinrich von,Kügelgen,Heinrich von,23. Februar 1868
5634,"Kügelgen, Konstantin Wilhelm von",Kügelgen Konstantin Wilhelm,Kügelgen,Konstantin Wilhelm,19. Jan. 1808
5635,"Kugler, Franz Theodor",Kugler Franz Theodor,Kugler,Franz Theodor,13. Dezbr. 1873
5636,"Kugler, Johannes",Kugler Johannes,Kugler,Johannes,.
5637,"Kügler, G",Kügler G,Kügler,G,13. Dezbr.1828
5638,"Kuh, Emil",Kuh Emil,Kuh,Emil,20. Oktbr. 1906
5639,"Kühl, Gustav",Kühl Gustav,Kühl,Gustav,.
5640,"Kühl, Thusnelda",Kühl Thusnelda,Kühl,Thusnelda,10.Mai 1857
5641,"Kühlbrandt, Ernst",Kühlbrandt Ernst,Kühlbrandt,Ernst,25. April 1857
5642,"Kuhlenbeck, Ludwig Wilhelm",Kuhlenbeck Ludwig Wilhelm,Kuhlenbeck,Ludwig Wilhelm,4. Februar 1862
5643,"Kuhls, Karl Friedrich",Kuhls Karl Friedrich,Kuhls,Karl Friedrich,8. Nov. 1819
5644,"Kuhn, Joseph",Kuhn Joseph,Kuhn,Joseph,23. Febr.1869
5645,"Kuhn, Karl A",Kuhn Karl A,Kuhn,Karl A,28. März1859
5646,"Kühn, Daniel",Kühn Daniel,Kühn,Daniel,13. Juni 1831
5647,"Kühn, Julius Eduard",Kühn Julius Eduard,Kühn,Julius Eduard, Novbr. 1829
5648,"Kühne, August",Kühne August,Kühne,August,19. November 1824
5649,"Kühne, Gottlieb August",Kühne Gottlieb August,Kühne,Gottlieb August,.
5650,"Kühne, Elsbeth",Kühne Elsbeth,Kühne,Elsbeth,27. Dezbr. 1806
5651,"Kühne, Ferdinand Gustav",Kühne Ferdinand Gustav,Kühne,Ferdinand Gustav,30.Jan. 1851
5652,"Kühne, Johannes",Kühne Johannes,Kühne,Johannes,.
5653,"Kühne, Julie",Kühne Julie,Kühne,Julie,.
5654,"Kühnel, Joseph Carl",Kühnel Joseph Carl,Kühnel,Joseph Carl,22. Febr. 1826
5655,"Kühnel, Karl",Kühnel Karl,Kühnel,Karl,14. Juli 1856
5656,"Kühnlein, Joseph Heinrich",Kühnlein Joseph Heinrich,Kühnlein,Joseph Heinrich,4. November 1849
5657,"Kühnlein, Max Friedrich Wilh",Kühnlein Max Friedrich Wilh,Kühnlein,Max Friedrich Wilh,22.Oktober 1814
5658,"Kuhno, Julius",Kuhno Julius,Kuhno,Julius,9. Juli 1868
5659,"Kühns, Kurt Eberhard",Kühns Kurt Eberhard,Kühns,Kurt Eberhard,.
5660,"Kühnwald, Gerd",Kühnwald Gerd,Kühnwald,Gerd,25. Juli 1840
5661,"Kujawa, Johannes Tobias",Kujawa Johannes Tobias,Kujawa,Johannes Tobias,13. November 1845
5662,"Kujot, Stanislaus",Kujot Stanislaus,Kujot,Stanislaus,8. Septbr. 1811
5663,"Kulemann, Rudolf",Kulemann Rudolf,Kulemann,Rudolf,28. Mai1831
5664,"Kulke, Eduard",Kulke Eduard,Kulke,Eduard,2. Jan. 1877
5665,"Kullberg, Emil Fritjof",Kullberg Emil Fritjof,Kullberg,Emil Fritjof,16. März 1861
5666,"Kullmann, Johann Philipp Albrecht",Kullmann Johann Philipp Albrecht,Kullmann,Johann Philipp Albrecht,.
5667,"Kulmann, Elisabeth",Kulmann Elisabeth,Kulmann,Elisabeth,.
5668,"Külpe, Frances",Külpe Frances,Külpe,Frances,22.April 1848
5669,"Kümmel, Konrad",Kümmel Konrad,Kümmel,Konrad,30. März 1865
5670,"Kummer, Friedrich",Kummer Friedrich,Kummer,Friedrich,28. Januar 1864
5671,"Kunad, Paul Theodor",Kunad Paul Theodor,Kunad,Paul Theodor,21. Juni 1845
5672,"Kuenberg(-Stollberg), Bertha Gräfin",Kuenberg Bertha,Kuenberg,Bertha,.
5673,"Kunda, Georg von",Kunda Georg,Kunda,Georg,.Juli 1851
5674,"Kunel, Oskar Friedrich",Kunel Oskar Friedrich,Kunel,Oskar Friedrich,20.Jan. 1859
5675,"Kunert, J. August",Kunert J. August,Kunert,J. August, Novbr.1883
5676,"Küng, A. August",Küng A. August,Küng,A. August,.
5677,"Kuno, Hermann",Kuno Hermann,Kuno,Hermann,18. Jan.1847
5678,"Kunow, Ewald",Kunow Ewald,Kunow,Ewald,.
5679,"Kunowski, Taras",Kunowski Taras,Kunowski,Taras,5. Septbr. 1861
5680,"Künsberg, Sophie Freiin von",Künsberg Sophie,Künsberg,Sophie,5. Novbr. 1879
5681,"Künstle, Guido",Künstle Guido,Künstle,Guido,25. Septbr. 1866
5682,"Kuntz, Maria Elisabeth",Kuntz Maria Elisabeth,Kuntz,Maria Elisabeth,.
5683,"Kunz, Hermann",Kunz Hermann,Kunz,Hermann,18. August 1848
5684,"Kunze, Johann Hermann Wilhelm",Kunze Johann Hermann Wilhelm,Kunze,Johann Hermann Wilhelm,28.Dezember 1810
5685,"Künzel, Heinrich",Künzel Heinrich,Künzel,Heinrich,11. Septbr. 1853
5686,"Kunzendorf, Paul",Kunzendorf Paul,Kunzendorf,Paul,22. Juni 1826
5687,"Künzer, Gustav",Künzer Gustav,Künzer,Gustav,6. November1850
5688,"Kuoni, J",Kuoni J,Kuoni,J,.
5689,"Kupfer, Marie",Kupfer Marie,Kupfer,Marie,Februar 1872
5690,"Kupffer, Elisar von",Kupffer Elisar,Kupffer,Elisar,7. Jan. 1853
5691,"Kupffer, Hugo von",Kupffer Hugo,Kupffer,Hugo,.
5692,"Küppers, Paul",Küppers Paul,Küppers,Paul,21. Dezbr.1857
5693,"Kupsch, Theodor",Kupsch Theodor,Kupsch,Theodor,. August 1829
5694,"Kürbis, Ludwig Adolf Rudolf",Kürbis Ludwig Adolf Rudolf,Kürbis,Ludwig Adolf Rudolf,.
5695,Kürenberg,Kürenberg ,Kürenberg,,3. Juli 1823
5696,"Kürnberger, Ferdinand",Kürnberger Ferdinand,Kürnberger,Ferdinand,1. Nov. 1819
5697,"Kurnik, Max",Kurnik Max,Kurnik,Max,27.April 1866
5698,"Kurowski, Ludwig",Kurowski Ludwig,Kurowski,Ludwig,.
5699,"Kurs, Alice",Kurs Alice,Kurs,Alice,26.November 1815
5700,"Kurs, Auguste",Kurs Auguste,Kurs,Auguste,31. Mai 1879
5701,"Kurth, Ferdinand Max",Kurth Ferdinand Max,Kurth,Ferdinand Max,.
5702,Kurti,Kurti ,Kurti,,31. Oktober 1810
5703,"Kurts, Friedrich Gustav Gerhard",Kurts Friedrich Gustav Gerhard,Kurts,Friedrich Gustav Gerhard,.
5704,"Kurtzig, Heinrich",Kurtzig Heinrich,Kurtzig,Heinrich,16. Januar 1853
5705,"Kurz, Edgar Konrad",Kurz Edgar Konrad,Kurz,Edgar Konrad,30. November 1813
5706,"Kurz (oder, wie er sich vor 1848 schrieb: Kurtz), Hermann",Kurz Hermann,Kurz,Hermann,21. Dezember 1853
5707,"Kurz, Jsolde",Kurz Jsolde,Kurz,Jsolde,31.Oktbr. 1880
5708,"Kurz (in neuerer Zeit: KurzDeidt), Hermann",Kurz Hermann,Kurz,Hermann,.
5709,"Kurz, Kurt",Kurz Kurt,Kurz,Kurt,5. Dezember 1873
5710,"Kurz(-Elsheim), Franz Xaver",Kurz Franz Xaver,Kurz,Franz Xaver,.
5711,"Kuschar, Rudolf",Kuschar Rudolf,Kuschar,Rudolf,. März 1855
5712,"Kuschel (-Friese), Karoline",Kuschel Karoline,Kuschel,Karoline,9. Nov. 1848
5713,"Kuß, Otto",Kuß Otto,Kuß,Otto,22.Febr. 1822
5714,"Kußmaul, Adolf",Kußmaul Adolf,Kußmaul,Adolf,24. Aug. 1871
5715,"Kutscha von Lißberg, Jda",Kutscha von Lißberg Jda,Kutscha von Lißberg,Jda,.
5716,"Kutten, Konrad von",Kutten Konrad,Kutten,Konrad,.
5717,"Kutzner, Lilly",Kutzner Lilly,Kutzner,Lilly,3. April 1849
5718,"Kwaysser, Marie",Kwaysser Marie,Kwaysser,Marie,15. Jan. 1851
5719,"Kwiatkowski, August",Kwiatkowski August,Kwiatkowski,August,.
5720,"Kyber, Karl Manfred",Kyber Karl Manfred,Kyber,Karl Manfred,27. Mai1860
5721,"Kym, Hedwig",Kym Hedwig,Kym,Hedwig,.
5722,"Kyrburg, Fritz von der",Kyrburg Fritz,Kyrburg,Fritz,22. Juli1882
5723,"Kyser, Hans",Kyser Hans,Kyser,Hans,.
5724,"L., Anna Freiin von",L. Anna,L.,Anna,.
5725,"L., Ernestine von",L. Ernestine,L.,Ernestine,.
5726,"Laatsch, Hedwig Julila",Laatsch Hedwig Julila,Laatsch,Hedwig Julila,1.Febr. 1856
5727,"Laban, Ferdinand",Laban Ferdinand,Laban,Ferdinand,19. April 1834
5728,"Labes, R. J. Eugen",Labes R. J. Eugen,Labes,R. J. Eugen,29.Juli 1879
5729,"Labion, Wilhelm",Labion Wilhelm,Labion,Wilhelm, Mai 1894
5730,"Labunska, Maria",Labunska Maria,Labunska,Maria,28. Juni 1814
5731,"Lacher, Leo",Lacher Leo,Lacher,Leo,10. März 1817
5732,"Lachmann, Karl Friedrich Ferdinand",Lachmann Karl Friedrich Ferdinand,Lachmann,Karl Friedrich Ferdinand,.
5733,"Lachmann, Hedwig",Lachmann Hedwig,Lachmann,Hedwig,. Septbr. 1824
5734,"Lackemann, Adelheid Rosalie",Lackemann Adelheid Rosalie,Lackemann,Adelheid Rosalie,.
5735,"Lacroma, Paul Maria",Lacroma Paul Maria,Lacroma,Paul Maria,12. April1892
5736,"Laddey, Emma",Laddey Emma,Laddey,Emma,.
5737,"Ladenburg, Max",Ladenburg Max,Ladenburg,Max,19.August 1838
5738,"Ladurner, Alois",Ladurner Alois,Ladurner,Alois,25. März 1859
5739,"Lafrentz, Ferdinand W",Lafrentz Ferdinand W,Lafrentz,Ferdinand W,22. Dezbr. 1891
5740,"Lagarde, Paul Anton de",Lagarde Paul Anton,Lagarde,Paul Anton,20. Novbr. 1879
5741,"Lagerström, Angelika von",Lagerström Angelika,Lagerström,Angelika,.
5742,"La Harpe-Hagen, Hilde",La Harpe-Hagen Hilde,La Harpe-Hagen,Hilde,18. Septbr.1877
5743,"Lahm, Karl",Lahm Karl,Lahm,Karl,30. Juni 1858
5744,"Lahmann, Johann Friedrich",Lahmann Johann Friedrich,Lahmann,Johann Friedrich,16. Oktbr.1867
5745,"Lähn, August",Lähn August,Lähn,August,.
5746,"Laicus, Johann",Laicus Johann,Laicus,Johann,.
5747,"Laicus, Philipp",Laicus Philipp,Laicus,Philipp,3. Nov.1845
5748,"Laistner, Ludwig",Laistner Ludwig,Laistner,Ludwig,.
5749,La Mara,La Mara ,La Mara,,9. Juni 1843
5750,"Lamare, Franz de",Lamare Franz,Lamare,Franz,13. März 1805
5751,"Lamatsch von Warnemünde, Paul",Lamatsch von Warnemünde Paul,Lamatsch von Warnemünde,Paul,27. August 1833
5752,"Lamberg, Hugo Raimund Reichsgraf",Lamberg Hugo Raimund,Lamberg,Hugo Raimund,24. April 1829
5753,"Lambrecht, Heinrich",Lambrecht Heinrich,Lambrecht,Heinrich,15.April 1868
5754,"Lambrecht, Nanny",Lambrecht Nanny,Lambrecht,Nanny,16.Aug. 1837
5755,"Lammers, Mathilde",Lammers Mathilde,Lammers,Mathilde,3. Novbr.1851
5756,"Lamp, Elisabeth",Lamp Elisabeth,Lamp,Elisabeth,.
5757,"Lampadius, Malwina Doris Elisabeth",Lampadius Malwina Doris Elisabeth,Lampadius,Malwina Doris Elisabeth,25.Februar 1839
5758,"Lampe, Georg",Lampe Georg,Lampe,Georg,.
5759,"Lampe, Karl",Lampe Karl,Lampe,Karl,1. Juni1829
5760,"Lampert, Friedrich",Lampert Friedrich,Lampert,Friedrich,4. Aug.1811
5761,"Lampert, Karl",Lampert Karl,Lampert,Karl,6. April 1868
5762,"Lampmann, Konrad",Lampmann Konrad,Lampmann,Konrad,9. Februar 1865
5763,"Lancken, Bertha Sarah von der",Lancken Bertha Sarah,Lancken,Bertha Sarah,25. Aug. 1861
5764,"Land, Hans",Land Hans,Land,Hans,19. Juni 1815
5765,"Landau, Hermann",Landau Hermann,Landau,Hermann,4. Juli1864
5766,"Landau, Richard",Landau Richard,Landau,Richard,7.April 1870
5767,"Landauer, Gustav",Landauer Gustav,Landauer,Gustav,.
5768,"Landauer, Hedwig",Landauer Hedwig,Landauer,Hedwig,.
5769,"Landeck, Gero",Landeck Gero,Landeck,Gero,.
5770,"Landerstein, Arthur",Landerstein Arthur,Landerstein,Arthur,9. Aug. 1821
5771,"Landesmann, Heinrich",Landesmann Heinrich,Landesmann,Heinrich,28. August 1800
5772,"Landfermann, Dietrich Wilhelm",Landfermann Dietrich Wilhelm,Landfermann,Dietrich Wilhelm,15. Februar 1850
5773,"Landmann, Marie",Landmann Marie,Landmann,Marie,19.April 1835
5774,"Landois, Hermann",Landois Hermann,Landois,Hermann,5.Januar 1803
5775,"Landolt, Samuel",Landolt Samuel,Landolt,Samuel,.
5776,"Landsberger, Adolf",Landsberger Adolf,Landsberger,Adolf,26. März 1876
5777,"Landsberger, Artur",Landsberger Artur,Landsberger,Artur,.
5778,"Landsberger, Heinrich",Landsberger Heinrich,Landsberger,Heinrich,.
5779,"Landsberger, Hugo",Landsberger Hugo,Landsberger,Hugo,.
5780,"Landsman, C. F",Landsman C. F,Landsman,C. F,30. Aug. 1835
5781,"Landsteiner, Karl Boromäus",Landsteiner Karl Boromäus,Landsteiner,Karl Boromäus,1. Jan. 1859
5782,"Landy, Friedrich Ludwig",Landy Friedrich Ludwig,Landy,Friedrich Ludwig,3. April1838
5783,"Lang, Arnold",Lang Arnold,Lang,Arnold,1. Febr. 1836
5784,"Lang, Georg Ludwig Heinrich",Lang Georg Ludwig Heinrich,Lang,Georg Ludwig Heinrich,.
5785,"Lang, Helene",Lang Helene,Lang,Helene,23. Nov.1841
5786,"Lang, Hermann",Lang Hermann,Lang,Hermann,10. Oktober1849
5787,"Lang, Karl",Lang Karl,Lang,Karl,2. Febr.1827
5788,"Lang, Ludwig",Lang Ludwig,Lang,Ludwig,9. Septbr.1846
5789,"Lang, Paul",Lang Paul,Lang,Paul,29. Dezember1871
5790,"Lang, Paul",Lang Paul,Lang,Paul,.
5791,"Lang-Studer, Ludwig Emil",Lang-Studer Ludwig Emil,Lang-Studer,Ludwig Emil, Novbr.1906
5792,"Lange, August",Lange August,Lange,August,26. Januar 1850
5793,"Lange, Karl Wilh. Franz",Lange Karl Wilh. Franz,Lange,Karl Wilh. Franz,10.Januar 1852
5794,"Lange, Friedrich",Lange Friedrich,Lange,Friedrich,7. März1873
5795,"Lange, Fritz",Lange Fritz,Lange,Fritz,23. Juli 1863
5796,"Lange(-Hohenfelde), Heinrich",Lange Heinrich,Lange,Heinrich,10. Januar1836
5797,"Lange, Heinrich",Lange Heinrich,Lange,Heinrich,16. Mai 1895
5798,"Lange, Martin Hugo",Lange Martin Hugo,Lange,Martin Hugo,10. April 1802
5799,"Lange, Johann Peter",Lange Johann Peter,Lange,Johann Peter,.Dezember 1813
5800,"Lange, Karl Ernst Philipp",Lange Karl Ernst Philipp,Lange,Karl Ernst Philipp,4. März 1830
5801,"Lange, Karl Friedrich Wilhelm",Lange Karl Friedrich Wilhelm,Lange,Karl Friedrich Wilhelm,16. Febr.1848
5802,"Lange, Karl",Lange Karl,Lange,Karl,2. Septbr. 1874
5803,"Lange, Max Ferdinand",Lange Max Ferdinand,Lange,Max Ferdinand,April 1875
5804,"Lange, Wilhelm",Lange Wilhelm,Lange,Wilhelm,21.März 1839
5805,"Langen, Heinrich",Langen Heinrich,Langen,Heinrich,10. November 1866
5806,"Langen, Siegfried Martin",Langen Siegfried Martin,Langen,Siegfried Martin,17.Oktbr. 1850
5807,"Langenhan, Alwin",Langenhan Alwin,Langenhan,Alwin,25. Novbr. 1860
5808,"Langenscheidt, Paul",Langenscheidt Paul,Langenscheidt,Paul,.
5809,"Langenschwarz, Maximilian Leopold",Langenschwarz Maximilian Leopold,Langenschwarz,Maximilian Leopold,30. August 1850
5810,"Langensiepen, Clara Johanna",Langensiepen Clara Johanna,Langensiepen,Clara Johanna,6. Mai1836
5811,"Langer, Adam",Langer Adam,Langer,Adam,20.Juni 1859
5812,"Langer, Alfons",Langer Alfons,Langer,Alfons,12. Jan.1824
5813,"Langer, Anton",Langer Anton,Langer,Anton,25.Dezbr. 1852
5814,"Langer, Eduard",Langer Eduard,Langer,Eduard,.
5815,"Langer, Karl Edmund",Langer Karl Edmund,Langer,Karl Edmund,4. Dezbr.1807
5816,"Langewiesche, Wilhelm",Langewiesche Wilhelm,Langewiesche,Wilhelm,18.März 1866
5817,"Langewiesche, Wilhelm",Langewiesche Wilhelm,Langewiesche,Wilhelm,12. Juni 1880
5818,"Langfeldt, August",Langfeldt August,Langfeldt,August,25. Mai 1864
5819,"Langheinrich, Franz",Langheinrich Franz,Langheinrich,Franz,31.Oktober 1827
5820,"Laengin, Georg",Laengin Georg,Laengin,Georg,.
5821,"Langkamer, Margarete",Langkamer Margarete,Langkamer,Margarete,18.März 1843
5822,"Langl, Joseph",Langl Joseph,Langl,Joseph,5. Februar 1862
5823,"Langmann, Philipp",Langmann Philipp,Langmann,Philipp,17.Oktober 1863
5824,"Langrehr, Ernst",Langrehr Ernst,Langrehr,Ernst,14. Dezember 1866
5825,"Lankau, Johanna Marie",Lankau Johanna Marie,Lankau,Johanna Marie,.
5826,"Lankenau, H. von",Lankenau H.,Lankenau,H.,.
5827,"Lanna, Amélie Charlotte",Lanna Amélie Charlotte,Lanna,Amélie Charlotte,9. Juni 1818
5828,"Lansky, Johann Friedrich August",Lansky Johann Friedrich August,Lansky,Johann Friedrich August,19. Novbr.1857
5829,"Lantz, Ludwig",Lantz Ludwig,Lantz,Ludwig,25. August 1844
5830,"Lantzius-Beninga, Helene",Lantzius-Beninga Helene,Lantzius-Beninga,Helene,.
5831,"Lanz, Julius",Lanz Julius,Lanz,Julius,8. Aug. 1852
5832,"Lanzky, Paul",Lanzky Paul,Lanzky,Paul,.
5833,Laokles,Laokles ,Laokles,,30.Septbr. 1854
5834,"Laporterie, Franz Joseph",Laporterie Franz Joseph,Laporterie,Franz Joseph,27. April 1872
5835,"Larché, Valerie (Vally",Larché Valerie,Larché,Valerie,.
5836,"Larceso, M",Larceso M,Larceso,M,8.März 1838
5837,"L’Arronge, Adolf",L’Arronge Adolf,L’Arronge,Adolf,18. Jan. 1874
5838,"L’Arronge, Hans",L’Arronge Hans,L’Arronge,Hans,.Jan. 1811
5839,"Lasker, Jgnaz Julius",Lasker Jgnaz Julius,Lasker,Jgnaz Julius,.
5840,"Lasker, Käthe",Lasker Käthe,Lasker,Käthe,.
5841,"Lasker-Schüler, Else",Lasker-Schüler Else,Lasker-Schüler,Else,11. April1825
5842,"Lassalle, Ferdinand",Lassalle Ferdinand,Lassalle,Ferdinand,21. Dezember 1907
5843,"Lassar, Edmund Oskar",Lassar Edmund Oskar,Lassar,Edmund Oskar,26. Novbr. 1870
5844,"Lasser, Moritz Otto Baron von",Lasser Moritz Otto,Lasser,Moritz Otto,12. März 1832
5845,"Lasson, Adolf",Lasson Adolf,Lasson,Adolf,20. April 1848
5846,"Laßwitz, Kurd",Laßwitz Kurd,Laßwitz,Kurd,10. Febr.1871
5847,"László, Akós",László Akós,László,Akós,6. November 1831
5848,"Latendorf, Johann Friedrich Theodor",Latendorf Johann Friedrich Theodor,Latendorf,Johann Friedrich Theodor,29. April 1851
5849,"Latt, Annie",Latt Annie,Latt,Annie,20. Mai 1840
5850,"Lattorff, Arthur von",Lattorff Arthur von,Lattorff,Arthur von,.
5851,"Latz, Georg",Latz Georg,Latz,Georg,31. Dezember1855
5852,"Lau, Anna",Lau Anna,Lau,Anna,10. August1872
5853,"Lau, Fritz",Lau Fritz,Lau,Fritz,11.Juli 1813
5854,"Lau, Georg Johann Theodor",Lau Georg Johann Theodor,Lau,Georg Johann Theodor,.
5855,"Lau, Johann Friedrich",Lau Johann Friedrich,Lau,Johann Friedrich,18.Septbr. 1806
5856,"Laube, Heinrich",Laube Heinrich,Laube,Heinrich, Oktbr. 1828
5857,"Laucken, Julius Albert",Laucken Julius Albert,Laucken,Julius Albert,.
5858,"Lauckner, Klara",Lauckner Klara,Lauckner,Klara,.
5859,"Laudien, Henriette",Laudien Henriette,Laudien,Henriette,12. Juni 1889
5860,"Lauer, Heinrich",Lauer Heinrich,Lauer,Heinrich, Juli 1898
5861,"Lauff, Joseph",Lauff Joseph,Lauff,Joseph,13. Aug. 1900
5862,"Laufs, Karl",Laufs Karl,Laufs,Karl,25. Novbr. 1827
5863,"Laurenth, Julius",Laurenth Julius,Laurenth,Julius,.
5864,"Laurin, Wilhelm",Laurin Wilhelm,Laurin,Wilhelm,.
5865,Lauris,Lauris ,Lauris,,.
5866,"Lauschner, Hermann",Lauschner Hermann,Lauschner,Hermann,15.Juni 1836
5867,"Lauser, Wilhelm",Lauser Wilhelm,Lauser,Wilhelm,15. Juli 1881
5868,"Lautensack, Heinrich",Lautensack Heinrich,Lautensack,Heinrich,5. August 1833
5869,"Lautenschläger, Othmar",Lautenschläger Othmar,Lautenschläger,Othmar,31. August 1838
5870,"Lauter(-Richter), Emma",Lauter Emma,Lauter,Emma,.
5871,"Lauterbach, August",Lauterbach August,Lauterbach,August,.
5872,"Lauterer, Ernst",Lauterer Ernst,Lauterer,Ernst,30. Mai1878
5873,"Lauterer, Karl",Lauterer Karl,Lauterer,Karl,.
5874,"Läutner, Edmund Alex",Läutner Edmund Alex,Läutner,Edmund Alex,12. Mai 1864
5875,"Lauxmann, Luise",Lauxmann Luise,Lauxmann,Luise,12. April 1844
5876,"Laven, Franz Hermann",Laven Franz Hermann,Laven,Franz Hermann,14. April 1859
5877,"Laven, Philipp Franz",Laven Philipp Franz,Laven,Philipp Franz,16. Septbr. 1862
5878,"Laverrenz, J. L. Viktor",Laverrenz J. L. Viktor,Laverrenz,J. L. Viktor,.
5879,"Lawes, Dr",Lawes Dr,Lawes,Dr,24. Dezbr. 1872
5880,"Lax, Louis",Lax Louis,Lax,Louis,27. April 1852
5881,"Lay, Max Jean Guillaume",Lay Max Jean Guillaume,Lay,Max Jean Guillaume,.
5882,"Laymburg, Felix",Laymburg Felix,Laymburg,Felix,.August 1816
5883,"Lazarini(-Jablowitz), Joseph Philibert Frhrr. von",Lazarini Joseph Philibert,Lazarini,Joseph Philibert,13. April 1903
5884,"Lazarus, Nahida Ruth",Lazarus Nahida Ruth,Lazarus,Nahida Ruth,.
5885,"Leander, Richard",Leander Richard,Leander,Richard,10.Mai 1849
5886,"Leber, Friedrich",Leber Friedrich,Leber,Friedrich,4. Jan.1868
5887,"Lebius, Rudolf",Lebius Rudolf,Lebius,Rudolf,12. März 1855
5888,"Lebret, Karl August",Lebret Karl August,Lebret,Karl August,15. April1850
5889,"Lechleitner, A",Lechleitner A,Lechleitner,A,7. März 1865
5890,"Lechleitner, Franz",Lechleitner Franz,Lechleitner,Franz,28. Aug. 1808
5891,"Lederer, J. Joachim",Lederer J. Joachim,Lederer,J. Joachim,30.Juni 1861
5892,"Lederer, Siegfried",Lederer Siegfried,Lederer,Siegfried,.
5893,"Ledermann, Richard",Ledermann Richard,Ledermann,Richard,19. Juni 1844
5894,"Ledersteger, Alois Paul Freiherr von",Ledersteger Alois Paul,Ledersteger,Alois Paul,29. April1863
5895,"Ledochowska, Marie Therese Gräfin",Ledochowska Marie Therese,Ledochowska,Marie Therese,24. Juni 1862
5896,"Lee, Heinrich",Lee Heinrich,Lee,Heinrich,20. Septbr. 1849
5897,"Leese, (auch: Leese-Löwe), Friedrich Wilhelm Adalbert",Leese Friedrich Wilhelm Adalbert,Leese,Friedrich Wilhelm Adalbert,26. Febr. 1847
5898,"Leesen, Postuma Wilhelmine von",Leesen Postuma Wilhelmine,Leesen,Postuma Wilhelmine,.
5899,"Le Fort, Gertrud Agnes von",Le Fort Gertrud Agnes,Le Fort,Gertrud Agnes,11. Oktbr. 1876
5900,"Le Fort, Gertrud Freifräulein v",Le Fort Gertrud,Le Fort,Gertrud,6. Mai 1880
5901,"Le Fort, Elisabeth Freifräulein von",Le Fort Elisabeth,Le Fort,Elisabeth,26.Dezbr. 1801
5902,"Legeler, Wilhelm",Legeler Wilhelm,Legeler,Wilhelm,28.Mai 1832
5903,"Legerlotz, Friedrich Wilhelm Gustav",Legerlotz Friedrich Wilhelm Gustav,Legerlotz,Friedrich Wilhelm Gustav,29. Mai1848
5904,"Lehmann, Ernst",Lehmann Ernst,Lehmann,Ernst,3. Juli 1864
5905,"Lehmann, Johannes Ferdinand",Lehmann Johannes Ferdinand,Lehmann,Johannes Ferdinand,.
5906,"Lehmann, Jonas Jon",Lehmann Jonas Jon,Lehmann,Jonas Jon,.
5907,"Lehmann, Karl",Lehmann Karl,Lehmann,Karl,1. Januar 1899
5908,"Lehmann, Leopoldine",Lehmann Leopoldine,Lehmann,Leopoldine,7. Juni 1854
5909,"Lehmann, Louis",Lehmann Louis,Lehmann,Louis,9. Januar 1831
5910,"Lehmann, Meir Markus",Lehmann Meir Markus,Lehmann,Meir Markus,5. Febr.1827
5911,"Lehmann, M",Lehmann M,Lehmann,M,4. November 1854
5912,"Lehmann, Valentin",Lehmann Valentin,Lehmann,Valentin,25. April 1850
5913,"Lehmann(-Schiller), Paul",Lehmann Paul,Lehmann,Paul,20. Febr. 1819
5914,"Lehmann-Filhés, Bertha",Lehmann-Filhés Bertha,Lehmann-Filhés,Bertha,11. Februar 1864
