Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
3619,"Häckermann, Adolf",Häckermann Adolf,Häckermann,Adolf,18. Febr. 1819
3620,"Hackewitz, Lili von",Hackewitz Lili von,Hackewitz,Lili von,13. Febr. 1857
3621,"Hackl, Luise",Hackl Luise,Hackl,Luise,.
3622,"Häckl, Marie",Häckl Marie,Häckl,Marie,12. März 1855
3623,"Hackland-Rheinländer, E",Hackland-Rheinländer E,Hackland-Rheinländer,E,.
3624,"Hackländer, Friedrich Wilhelm",Hackländer Friedrich Wilhelm,Hackländer,Friedrich Wilhelm,1. Novbr. 1816
3625,"Hadeln, Maria von",Hadeln Maria,Hadeln,Maria,.
3626,"Haffner, Karl",Haffner Karl,Haffner,Karl,8. Novbr. 1804
3627,"Hafften(-Ceratzki), Walter von",Hafften Walter,Hafften,Walter,.
3628,"Hafner, Konrad Albert",Hafner Konrad Albert,Hafner,Konrad Albert,17. Juni 1826
3629,"Hafner, J",Hafner J,Hafner,J,.
3630,"Hafner, Joseph",Hafner Joseph,Hafner,Joseph,20. Febr.1875
3631,"Hafner, Tobias",Hafner Tobias,Hafner,Tobias,Januar 1833
3632,"Hag, Julius vom",Hag Julius vom,Hag,Julius vom,.
3633,"Hagedorn, Heinr. August",Hagedorn Heinr. August,Hagedorn,Heinr. August,.
3634,"Hägele, Joseph Matthias",Hägele Joseph Matthias,Hägele,Joseph Matthias,.
3635,"Haegeli, Albert",Haegeli Albert,Haegeli,Albert,2.Febr. 1840
3636,"Hagemann, Paul August Theodor Ferdinand",Hagemann Paul August Theodor Ferdinand,Hagemann,Paul August Theodor Ferdinand,8. Septbr.1858
3637,"Hagen, Adolf",Hagen Adolf,Hagen,Adolf,.
3638,"Hagen, Alfred",Hagen Alfred,Hagen,Alfred,Septbr. 1879
3639,"Hagen, Anna",Hagen Anna,Hagen,Anna,.
3640,"Hagen, Hans (Johannes Ev",Hagen Hans Johannes Ev,Hagen,Hans Johannes Ev,25. Oktbr. 1864
3641,"Hagen, Hildegard",Hagen Hildegard,Hagen,Hildegard,.
3642,"Hagen, Kaspar",Hagen Kaspar,Hagen,Kaspar,11. Dezember 1820
3643,"Hagen, Theodor",Hagen Theodor,Hagen,Theodor,15. April1823
3644,"Hagen, Wilhelm von",Hagen Wilhelm,Hagen,Wilhelm,.
3645,"Hagen-Müller, Hans",Hagen-Müller Hans,Hagen-Müller,Hans, Oktober 1905
3646,"Hagenauer, Arnold",Hagenauer Arnold,Hagenauer,Arnold,.
3647,"Hagenbach, Karl Rudolf",Hagenbach Karl Rudolf,Hagenbach,Karl Rudolf,4. März 1801
3648,"Hagendorff, Hugo",Hagendorff Hugo,Hagendorff,Hugo,17. April 1860
3649,"Haeger, Albert",Haeger Albert,Haeger,Albert,10. Jan.1829
3650,"Haggenmacher, Otto",Haggenmacher Otto,Haggenmacher,Otto,21. Febr. 1843
3651,"Hahn, Alice von",Hahn Alice,Hahn,Alice,18.Mai 1864
3652,"Hahn, Edmund",Hahn Edmund,Hahn,Edmund,.
3653,"Hahn, Franziska",Hahn Franziska,Hahn,Franziska,.
3654,"Hahn, Friedrich",Hahn Friedrich,Hahn,Friedrich,.
3655,"Hahn-Hahn, Jda Gräfin von",Hahn-Hahn Jda,Hahn-Hahn,Jda,22. Juni 1805
3656,"Hahn, Johann",Hahn Johann,Hahn,Johann,22. Mai1863
3657,"Hahn, Otto",Hahn Otto,Hahn,Otto,.
3658,"Hahn, Oskar",Hahn Oskar,Hahn,Oskar,5. Juni1876
3659,"Hahn, Rudolf",Hahn Rudolf,Hahn,Rudolf,22. März1815
3660,"Hahn, Werner",Hahn Werner,Hahn,Werner,13. Mai 1816
3661,"Hähnel, Franziskus",Hähnel Franziskus,Hähnel,Franziskus,15. Mai 1864
3662,"Haidheim, Luise",Haidheim Luise,Haidheim,Luise,.
3663,"Haidmüller, Ewald",Haidmüller Ewald,Haidmüller,Ewald,.
3664,"Haimbach, Philipp",Haimbach Philipp,Haimbach,Philipp,11. September 1904
3665,"Hain, Adolf",Hain Adolf,Hain,Adolf, Dezbr. 1854
3666,"Hain, Anna",Hain Anna,Hain,Anna,7. April1884
3667,"Hainberg, E",Hainberg E,Hainberg,E,.
3668,"Haek, David",Haek David,Haek,David,17. Aug. 1854
3669,"Haken, Alexander von",Haken Alexander,Haken,Alexander,29. März 1804
3670,"Halbach-Bohlen, Juliet",Halbach-Bohlen Juliet,Halbach-Bohlen,Juliet,.
3671,"Halbe, Max",Halbe Max,Halbe,Max,4. Oktbr.1865
3672,"Halbert, A",Halbert A,Halbert,A,.
3673,"Halberthal, Abraham",Halberthal Abraham,Halberthal,Abraham,.
3674,"Halde, Georg von der",Halde Georg,Halde,Georg,.
3675,"Halden, Elisabeth",Halden Elisabeth,Halden,Elisabeth,.
3676,"Halder, Arnold",Halder Arnold,Halder,Arnold,30. Novbr. 1812
3677,"Halein, Kathinka",Halein Kathinka,Halein,Kathinka,.
3678,"Halfmann, Martha",Halfmann Martha,Halfmann,Martha,1. April 1898
3679,"Halirsch, Friedr. Ludwig",Halirsch Friedr. Ludwig,Halirsch,Friedr. Ludwig,7. März 1802
3680,"Halka, Alexander",Halka Alexander,Halka,Alexander,.
3681,"Hallauer, Berta",Hallauer Berta,Hallauer,Berta,.
3682,"Hallbauer, Philipp",Hallbauer Philipp,Hallbauer,Philipp,13.Mai 1854
3683,"Hallberg, Emilie Emma von",Hallberg Emilie Emma,Hallberg,Emilie Emma,18. Oktbr. 1826
3684,"Haller, Friedrich",Haller Friedrich,Haller,Friedrich,.
3685,"Haller, Gustav",Haller Gustav,Haller,Gustav,.
3686,"Hallier, Ernst",Hallier Ernst,Hallier,Ernst,15. Nov.1831
3687,"Halm, Alfred",Halm Alfred,Halm,Alfred,9. Septbr.1863
3688,"Halm, Friedrich",Halm Friedrich,Halm,Friedrich,.
3689,"Halm, Margarete",Halm Margarete,Halm,Margarete,.
3690,"Halpern, Max",Halpern Max,Halpern,Max,20.Febr. 1871
3691,"Halpert, David",Halpert David,Halpert,David,22. Aug.1863
3692,"Halster, G. v",Halster G.,Halster,G.,.
3693,"Haltaus, Karl Ferdinand",Haltaus Karl Ferdinand,Haltaus,Karl Ferdinand,1. Novbr. 1811
3694,"Halter, Eduard",Halter Eduard,Halter,Eduard,25. Oktbr. 1860
3695,"Halusa, Joseph",Halusa Joseph,Halusa,Joseph,21. Januar 1877
3696,"Halusa, P. Tezelin (Adolf",Halusa P. Tezelin Adolf,Halusa,P. Tezelin Adolf,6. Nov. 1870
3697,"Hamada, Marusa",Hamada Marusa,Hamada,Marusa, Juni 1896
3698,"Hamann, Albert",Hamann Albert,Hamann,Albert,2.Oktbr. 1806
3699,"Hamann, Ernst",Hamann Ernst,Hamann,Ernst,.
3700,"Hamann, Ludwig",Hamann Ludwig,Hamann,Ludwig, Januar1895
3701,"Hamecher, Peter",Hamecher Peter,Hamecher,Peter,20.Januar 1879
3702,"Hamel, Richard Otto Werner Paul",Hamel Richard Otto Werner Paul,Hamel,Richard Otto Werner Paul,12. Septbr. 1853
3703,"Hamerling, Robert",Hamerling Robert,Hamerling,Robert,24.März 1830
3704,"Hamkens, Emilie",Hamkens Emilie,Hamkens,Emilie,10. Februar 1852
3705,"Hamm, Wilhelm Ritter von",Hamm Wilhelm,Hamm,Wilhelm,5. Juli 1820
3706,"Hammer, Bonaventura",Hammer Bonaventura,Hammer,Bonaventura,24.Juni 1842
3707,"Hammer, Ernst",Hammer Ernst,Hammer,Ernst,17. Juni1877
3708,"Hammer, Hella",Hammer Hella,Hammer,Hella,.
3709,"Hammer, Julius",Hammer Julius,Hammer,Julius,7.Juni 1810
3710,"Hammer, O",Hammer O,Hammer,O,.
3711,"Hammer, Wilhelm Arthur",Hammer Wilhelm Arthur,Hammer,Wilhelm Arthur,4. Juli 1871
3712,"Haemmerli-Marti, Sophie",Haemmerli-Marti Sophie,Haemmerli-Marti,Sophie,18. Febr. 1868
3713,"Hammerstein, Olga von",Hammerstein Olga,Hammerstein,Olga,8. Febr.1908
3714,"Hammon, Rudolf Leonhard",Hammon Rudolf Leonhard,Hammon,Rudolf Leonhard,8. Dezbr. 1874
3715,"Hampl, Max",Hampl Max,Hampl,Max,13. Aug.1857
3716,"Hanau, Hermann",Hanau Hermann,Hanau,Hermann,20.Juli 1871
3717,"Hancke, G",Hancke G,Hancke,G,22. März 1849
3718,"Hancke, Oswald Wilhelm",Hancke Oswald Wilhelm,Hancke,Oswald Wilhelm,24. Dezbr. 1840
3719,"Handel-Mazzetti, Enrica Ludovica",Handel-Mazzetti Enrica Ludovica,Handel-Mazzetti,Enrica Ludovica,10. Jan. 1871
3720,"Handen, E",Handen E,Handen,E,.
3721,"Handl, Franz",Handl Franz,Handl,Franz,.
3722,"Haendler, Johann Christian Otto",Haendler Johann Christian Otto,Haendler,Johann Christian Otto,22. Oktober 1851
3723,"Handmann, Bernhard",Handmann Bernhard,Handmann,Bernhard,2. Novbr. 1863
3724,"Handtmann, Friedrich August Eduard",Handtmann Friedrich August Eduard,Handtmann,Friedrich August Eduard,28. Mai 1842
3725,"Hané, Eugen",Hané Eugen,Hané,Eugen,23. Aug.1845
3726,"Hango, Hermann",Hango Hermann,Hango,Hermann,16.Mai 1861
3727,"Hankel, Johannes Wilhelm",Hankel Johannes Wilhelm,Hankel,Johannes Wilhelm,.
3728,"Hann, Pauline",Hann Pauline,Hann,Pauline,29. Mai1855
3729,"Hannemann, Karl Friedrich",Hannemann Karl Friedrich,Hannemann,Karl Friedrich,3. Juli 1839
3730,"Hannsen, Hans",Hannsen Hans,Hannsen,Hans,.
3731,"Hanoum, Kerimée",Hanoum Kerimée,Hanoum,Kerimée,.
3732,"Hanrieder, Norbert",Hanrieder Norbert,Hanrieder,Norbert,2. Juni1842
3733,"Hanschmann, Alexander Bruno",Hanschmann Alexander Bruno,Hanschmann,Alexander Bruno,.
3734,"Hänselmann, Ludwig",Hänselmann Ludwig,Hänselmann,Ludwig,4.März 1834
3735,"Hansen, Hans",Hansen Hans,Hansen,Hans,.
3736,"Hansen, Jakob Otzen",Hansen Jakob Otzen,Hansen,Jakob Otzen,24. März 1842
3737,"Hansen, Karl",Hansen Karl,Hansen,Karl,24. März1874
3738,"Hansgirg, Karl Viktor Ritter v",Hansgirg Karl Viktor,Hansgirg,Karl Viktor,5. Aug. 1823
3739,"Hansgirg, Therese von",Hansgirg Therese,Hansgirg,Therese,28. März 1833
3740,Hansgörgl von Wolfsegg,Hansgörgl von Wolfsegg ,Hansgörgl von Wolfsegg,,.
3741,"Hansjacob, Heinrich",Hansjacob Heinrich,Hansjacob,Heinrich,18. August 1837
3742,"Hanssen, Ferdinand",Hanssen Ferdinand,Hanssen,Ferdinand,5.Juli 1851
3743,"Hansson, Laura",Hansson Laura,Hansson,Laura, April 1905
3744,"Hansson, Ola",Hansson Ola,Hansson,Ola,12.Novbr. 1860
3745,"Hanstein, Ludw. Adalbert v",Hanstein Ludw. Adalbert,Hanstein,Ludw. Adalbert,29. Nov. 1861
3746,"Hanstein, L. von",Hanstein L.,Hanstein,L.,.
3747,"Hanstein, Marie von",Hanstein Marie,Hanstein,Marie,2. Oktober 1820
3748,"Hantel, Ernst Georg Herm",Hantel Ernst Georg Herm,Hantel,Ernst Georg Herm,20. Septbr. 1845
3749,"Haentzsche(-Valett), Henny",Haentzsche Henny,Haentzsche,Henny,13. Juli 1849
3750,"Häntzschel(-Clairmont), Walther",Häntzschel Walther,Häntzschel,Walther,3. Juli 1856
3751,"Happe, Franz Engelbert",Happe Franz Engelbert,Happe,Franz Engelbert,11. Juni 1863
3752,"Happrich, Viktor",Happrich Viktor,Happrich,Viktor,15.Jan. 1863
3753,"Harald, M",Harald M,Harald,M,.
3754,"Harbaugh, Heinrich",Harbaugh Heinrich,Harbaugh,Heinrich,28. Oktbr. 1817
3755,"Harberts, Harbert",Harberts Harbert,Harberts,Harbert,26. Dezbr. 1846
3756,"Harbou, Thea von",Harbou Thea von,Harbou,Thea von,27. Dezbr. 1888
3757,"Harder, Agnes",Harder Agnes,Harder,Agnes,24. März1864
3758,"Hardmeier, Rudolf",Hardmeier Rudolf,Hardmeier,Rudolf,2.Dezbr. 1859
3759,"Hardmeyer-Jenny, Johann",Hardmeyer-Jenny Johann,Hardmeyer-Jenny,Johann,7. Dezember 1826
3760,"Hardt, Charlotte",Hardt Charlotte,Hardt,Charlotte,.
3761,"Hardt, Emmy",Hardt Emmy,Hardt,Emmy,.
3762,"Hardt, Ernst",Hardt Ernst,Hardt,Ernst,.
3763,"Hardt, Friedrich Wilhelm Ernst",Hardt Friedrich Wilhelm Ernst,Hardt,Friedrich Wilhelm Ernst,9. Mai 1876
3764,"Hardt, Käthe",Hardt Käthe,Hardt,Käthe,.
3765,"Hardt-Stummer, Amalia Crescentia Baronin",Hardt-Stummer Amalia Crescentia Baronin,Hardt-Stummer,Amalia Crescentia Baronin,.
3766,"Hardung, Viktor",Hardung Viktor,Hardung,Viktor,3.Novbr. 1861
3767,"Haering, Oskar",Haering Oskar,Haering,Oskar,.
3768,"Harkut, Frank",Harkut Frank,Harkut,Frank,.
3769,"Harlan, Walter",Harlan Walter,Harlan,Walter, August 1895
3770,"Harleß, Gottlob Christoph Adolf",Harleß Gottlob Christoph Adolf,Harleß,Gottlob Christoph Adolf,21. Novbr. 1806
3771,"Harmening, Ernst Karl Julius",Harmening Ernst Karl Julius,Harmening,Ernst Karl Julius,28. Januar 1854
3772,"Harms, Johann Kaspar Georg Christian",Harms Johann Kaspar Georg Christian,Harms,Johann Kaspar Georg Christian,8. April 1819
3773,"Harms, Georg Ludwig Detlev Theodor",Harms Georg Ludwig Detlev Theodor,Harms,Georg Ludwig Detlev Theodor,5. Mai 1808
3774,"Harnack, Otto",Harnack Otto,Harnack,Otto,23.Novbr. 1857
3775,"Harnisch, Adalbert",Harnisch Adalbert,Harnisch,Adalbert,18. Februar 1815
3776,"Harpf, Joseph Adolf",Harpf Joseph Adolf,Harpf,Joseph Adolf, Januar 1886
3777,"Harpf, Hilde",Harpf Hilde,Harpf,Hilde,.
3778,"Harrer, Marie",Harrer Marie,Harrer,Marie,.
3779,"Härri, G",Härri G,Härri,G,.
3780,"Harrven, Gustav",Harrven Gustav,Harrven,Gustav,.
3781,"Harry (Harry-Meyer), Hermann Heinrich Willibald",Harry Hermann Heinrich Willibald,Harry,Hermann Heinrich Willibald,5. Mai 1821
3782,"Hart, Hans",Hart Hans,Hart,Hans,.
3783,"Hart, Heinrich",Hart Heinrich,Hart,Heinrich,30. Dezbr.1855
3784,"Hart, Julius",Hart Julius,Hart,Julius,9. April 1859
3785,"Harten, Angelika",Harten Angelika,Harten,Angelika,.
3786,"Harten, G",Harten G,Harten,G,.
3787,"Harten(-Dillen), Johann von",Harten Johann von,Harten,Johann von,31. März 1867
3788,"Harten(-Hoencke), Toni",Harten Toni,Harten,Toni,7. Juni 1872
3789,"Hartenau, Gert",Hartenau Gert,Hartenau,Gert,.
3790,"Hartenstein, Anna",Hartenstein Anna,Hartenstein,Anna,1. November 1857
3791,"Harter, Ernst Ludwig",Harter Ernst Ludwig,Harter,Ernst Ludwig,.
3792,"Hartig, Minna",Hartig Minna,Hartig,Minna,27. April1869
3793,"Hartl-Mitius, Philomena",Hartl-Mitius Philomena,Hartl-Mitius,Philomena,22.Mai 1868
3794,"Hartleben, Otto Erich",Hartleben Otto Erich,Hartleben,Otto Erich, März 1889
3795,"Hartmann, Karl Alfred Emanuel",Hartmann Karl Alfred Emanuel,Hartmann,Karl Alfred Emanuel,1. Januar 1814
3796,"Hartmann, Karl Robert Eduard",Hartmann Karl Robert Eduard,Hartmann,Karl Robert Eduard,23. Febr.1842
3797,"Hartmann, Fritz",Hartmann Fritz,Hartmann,Fritz,2. Febr. 1866
3798,"Hartmann, Guido",Hartmann Guido,Hartmann,Guido,9.Mai 1876
3799,"Hartmann, Hans",Hartmann Hans,Hartmann,Hans,8. Juni 1870
3800,"Hartmann, Gottlieb Friedr. Hermann",Hartmann Gottlieb Friedr. Hermann,Hartmann,Gottlieb Friedr. Hermann,22. März 1826
3801,"Hartmann, Julius",Hartmann Julius,Hartmann,Julius,19.Mai 1821
3802,"Hartmann, Mignon",Hartmann Mignon,Hartmann,Mignon,21. Januar 1854
3803,"Hartmann, Moritz",Hartmann Moritz,Hartmann,Moritz, März 1848
3804,"Hartmann, Oskar",Hartmann Oskar,Hartmann,Oskar,29.Mai 1851
3805,"Hartmann, Philipp",Hartmann Philipp,Hartmann,Philipp,15.April 1875
3806,"Hartmann-Plön, Nikolaus Karl Magdalus",Hartmann-Plön Nikolaus Karl Magdalus,Hartmann-Plön,Nikolaus Karl Magdalus,28. Dezbr. 1899
3807,"Hartner, Eva",Hartner Eva,Hartner,Eva,.
3808,"Hartog, Marie",Hartog Marie,Hartog,Marie,.
3809,"Hartschmidt, M",Hartschmidt M,Hartschmidt,M,.
3810,"Hartung, Alfred von",Hartung Alfred,Hartung,Alfred,3. April 1838
3811,"Hartung, Max",Hartung Max,Hartung,Max,21. März1857
3812,"Hartwig, Georg",Hartwig Georg,Hartwig,Georg,.
3813,"Hartwig, Gustav",Hartwig Gustav,Hartwig,Gustav,.
3814,"Hartwig, Paul Hermann",Hartwig Paul Hermann,Hartwig,Paul Hermann,17. Juli 1871
3815,"Hartwig, Paul",Hartwig Paul,Hartwig,Paul,18. Febr.1859
3816,"Hartwig, Richard von",Hartwig Richard,Hartwig,Richard,17. Nov. 1849
3817,"Harzmann, Ernst",Harzmann Ernst,Harzmann,Ernst,.
3818,"Häschke, Traugott Lebrecht",Häschke Traugott Lebrecht,Häschke,Traugott Lebrecht,14. Juli 1831
3819,"Hase, Karl August von",Hase Karl August,Hase,Karl August,25. Aug. 1800
3820,"Hasenclever, Sophie",Hasenclever Sophie,Hasenclever,Sophie,6. Jan. 1824
3821,"Hasenclever, Wilhelm",Hasenclever Wilhelm,Hasenclever,Wilhelm,19. April 1837
3822,"Hasenfratz, Ferdinand",Hasenfratz Ferdinand,Hasenfratz,Ferdinand,7. Juli 1858
3823,"Hasert, Bruno",Hasert Bruno,Hasert,Bruno,4. April1819
3824,"Hassaurek, Friedrich",Hassaurek Friedrich,Hassaurek,Friedrich,.
3825,"Hassel, Henriette",Hassel Henriette,Hassel,Henriette,.
3826,"Hasselbach, Anna",Hasselbach Anna,Hasselbach,Anna,31.Dezbr. 1854
3827,"Hasselblat, Cäcilie",Hasselblat Cäcilie,Hasselblat,Cäcilie,10.August 1874
3828,"Hasselblat, Julius Gustav Andreas",Hasselblat Julius Gustav Andreas,Hasselblat,Julius Gustav Andreas,29. Juli 1849
3829,"Haßlwander, Friedrich",Haßlwander Friedrich,Haßlwander,Friedrich,4. Oktober 1840
3830,"Haßmann, Egmont",Haßmann Egmont,Haßmann,Egmont,9. Mai1852
3831,"Hauenschild, Richard Georg von",Hauenschild Richard Georg,Hauenschild,Richard Georg,24. März 1825
3832,"Hauer, Johann Georg",Hauer Johann Georg,Hauer,Johann Georg,9. November 1853
3833,"Hauer, Karl",Hauer Karl,Hauer,Karl,29. Oktbr.1875
3834,"Haufe, Ewald",Haufe Ewald,Haufe,Ewald,15. März1854
3835,"Hauff, Karl Georg Fr. Gustav",Hauff Karl Georg Fr. Gustav,Hauff,Karl Georg Fr. Gustav,23. April 1821
3836,"Hauff, Wilhelm",Hauff Wilhelm,Hauff,Wilhelm, Januar1827
3837,"Haug, Maria",Haug Maria,Haug,Maria,.
3838,"Hauger, Anton",Hauger Anton,Hauger,Anton,18. Aug.1842
3839,"Haugwitz, Eberhard Graf von",Haugwitz Eberhard,Haugwitz,Eberhard,21. Oktbr. 1850
3840,"Haugwitz, Kathinka Gräfin von",Haugwitz Kathinka,Haugwitz,Kathinka,1. April 1859
3841,"Haugwitz, Gustav von",Haugwitz Gustav,Haugwitz,Gustav,9. Jan. 1840
3842,"Haugwitz, Heinrich von",Haugwitz Heinrich,Haugwitz,Heinrich,14. Januar1852
3843,"Haugwitz, Marie von",Haugwitz Marie,Haugwitz,Marie,.
3844,"Haupt, Andreas",Haupt Andreas,Haupt,Andreas,22.Febr. 1813
3845,"Haupt, Antonie",Haupt Antonie,Haupt,Antonie,.
3846,"Haupt, Hans",Haupt Hans,Haupt,Hans,.
3847,"Haupt, Hans-Armin",Haupt Hans-Armin,Haupt,Hans-Armin,.
3848,"Haupt, Joseph",Haupt Joseph,Haupt,Joseph,29. Juli1820
3849,"Haupt, Otto",Haupt Otto,Haupt,Otto,25.Oktbr. 1899
3850,"Haupt, Rudolfine",Haupt Rudolfine,Haupt,Rudolfine,1. April 1875
3851,"Haupt, Therese",Haupt Therese,Haupt,Therese,.
3852,"Haupt, W",Haupt W,Haupt,W,28. Oktober1831
3853,"Hauptmann, Gerhart",Hauptmann Gerhart,Hauptmann,Gerhart,15. Novbr. 1862
3854,"Hauptmann, Hans",Hauptmann Hans,Hauptmann,Hans,23.Novbr. 1865
3855,"Hauptmann, Karl F. M",Hauptmann Karl F. M,Hauptmann,Karl F. M,11. Mai 1858
3856,"Hauptmann, Karl",Hauptmann Karl,Hauptmann,Karl,1. Febr. 1853
3857,"Hauptmann, Karl Gottlieb",Hauptmann Karl Gottlieb,Hauptmann,Karl Gottlieb,18. August1816
3858,"Hauptvogel, Franz",Hauptvogel Franz,Hauptvogel,Franz,9.Mai 1872
3859,"Hauschild, Ernst",Hauschild Ernst,Hauschild,Ernst,30.Januar 1816
3860,"Hauschner, Auguste",Hauschner Auguste,Hauschner,Auguste,.
3861,"Hausdorff, Felix",Hausdorff Felix,Hausdorff,Felix,.
3862,"Hause, Benedikt",Hause Benedikt,Hause,Benedikt,20.März 1814
3863,"Hausen, Klaus von",Hausen Klaus,Hausen,Klaus,.
3864,"Hauser, Franz",Hauser Franz,Hauser,Franz,.
3865,"Hauser, Otto",Hauser Otto,Hauser,Otto,22. Aug.1876
3866,"Hauser-Edel, Karoline",Hauser-Edel Karoline,Hauser-Edel,Karoline,19. Juli 1839
3867,"Haushofer, Max",Haushofer Max,Haushofer,Max,23. April1840
3868,"Haushofer(-Merk), Emma",Haushofer Emma,Haushofer,Emma, Juni 1854
3869,"Hausmann, Eduard",Hausmann Eduard,Hausmann,Eduard,24. Novbr. 1847
3870,"Hausmann, Ludwig Gustav",Hausmann Ludwig Gustav,Hausmann,Ludwig Gustav,11. März 1840
3871,"Hausmann, Julie von",Hausmann Julie,Hausmann,Julie,7. März 1825
3872,"Hausmann, Otto",Hausmann Otto,Hausmann,Otto,5.November 1837
3873,"Hausrath, Adolf",Hausrath Adolf,Hausrath,Adolf,Januar 1837
3874,"Hauß, Charles",Hauß Charles,Hauß,Charles,3. Jan.1871
3875,"Häußer, Karoline",Häußer Karoline,Häußer,Karoline,.
3876,"Haverland, Anna",Haverland Anna,Haverland,Anna,31. Mai 1908
3877,"Hawel, Rudolf",Hawel Rudolf,Hawel,Rudolf,19. April1860
3878,"Hawelka, Karl",Hawelka Karl,Hawelka,Karl,28. Febr.1865
3879,"Haxthausen, Antonie von",Haxthausen Antonie,Haxthausen,Antonie,4. Mai 1852
3880,"Hayd, Heinrich",Hayd Heinrich,Hayd,Heinrich,11. Jan.1829
3881,"Haydecker, Sebastian",Haydecker Sebastian,Haydecker,Sebastian,4. Septbr. 1850
3882,"Haymerle, Franz Ritter von",Haymerle Franz,Haymerle,Franz,3. Dezbr. 1850
3883,"Heaton-Armstrong, B. L",Heaton-Armstrong B. L,Heaton-Armstrong,B. L,8. Mai 1852
3884,"Hebbel, Christ. Friedrich",Hebbel Christ. Friedrich,Hebbel,Christ. Friedrich,18. März 1813
3885,"Hebentanz(-Kaempfer), Lucy von",Hebentanz Lucy,Hebentanz,Lucy,10. Juli 1856
3886,"Hecher, Joseph",Hecher Joseph,Hecher,Joseph,.
3887,"Hechinger, Flora",Hechinger Flora,Hechinger,Flora,17.Januar 1865
3888,"Hechler, Adam",Hechler Adam,Hechler,Adam,16. Oktbr.1811
3889,"Hecht, Hugo",Hecht Hugo,Hecht,Hugo,5. Februar 1861
3890,"Hecht, Joseph J",Hecht Joseph J,Hecht,Joseph J,.
3891,"Heckel, Karl",Heckel Karl,Heckel,Karl,23. Juni 1858
3892,"Hecker, Karl",Hecker Karl,Hecker,Karl,23. Nov. 1845
3893,"Hecker, Lydia",Hecker Lydia,Hecker,Lydia,10. Dezbr. 1802
3894,"Heckscher, Siegfried",Heckscher Siegfried,Heckscher,Siegfried,8.September 1870
3895,Hedera Helix,Hedera Helix ,Hedera Helix,,.
3896,"Hedinger, Karl",Hedinger Karl,Hedinger,Karl,.
3897,"Hedrich, Franz",Hedrich Franz,Hedrich,Franz, Januar 1871
3898,"Hedrich, Karl",Hedrich Karl,Hedrich,Karl,12. Jan. 1864
3899,Hedwig-Julia,Hedwig-Julia ,Hedwig-Julia,,.
3900,"Heede, Theodor",Heede Theodor,Heede,Theodor,27.August 1865
3901,"Heeger, Viktor",Heeger Viktor,Heeger,Viktor,28. April1858
3902,"Heemstede, Leo von",Heemstede Leo,Heemstede,Leo,.
3903,"Heer, Jakob Christoph",Heer Jakob Christoph,Heer,Jakob Christoph,17. Juli 1859
3904,"Heer, Gottfried",Heer Gottfried,Heer,Gottfried,11. April1843
3905,"Heer, Karl Wilhelm",Heer Karl Wilhelm,Heer,Karl Wilhelm,1. März 1896
3906,"Heerbrandt, Gustav H",Heerbrandt Gustav H,Heerbrandt,Gustav H,14. März 1819
3907,"Heeren, W",Heeren W,Heeren,W,.
3908,"Heeringen, Gustav Adolf von",Heeringen Gustav Adolf,Heeringen,Gustav Adolf,27. Oktbr. 1800
3909,"Heerklotz, Adolf",Heerklotz Adolf,Heerklotz,Adolf,13. Juni1823
3910,"Heermann, Theo (dor) Heinrich Hermann",Heermann Theodor Heinrich Hermann,Heermann,Theodor Heinrich Hermann,3. Oktbr. 1863
3911,"Heeß, Johannes",Heeß Johannes,Heeß,Johannes,17. Nov.1840
3912,"Hegeler, Wilhelm",Hegeler Wilhelm,Hegeler,Wilhelm,25.Febr. 1870
3913,"Hegelingen, Absolutus von",Hegelingen Absolutus,Hegelingen,Absolutus,.
3914,"Hegenbarth(-Florié), Max",Hegenbarth Max,Hegenbarth,Max,16. April 1859
3915,"Heiberg, Hermann",Heiberg Hermann,Heiberg,Hermann,17. Novbr. 1840
3916,"Heichen, Walter",Heichen Walter,Heichen,Walter,Juni 1876
3917,"Heide, Gedeon von der",Heide Gedeon,Heide,Gedeon,.
3918,"Heide, Hans Karl",Heide Hans Karl,Heide,Hans Karl,.
3919,"Heidelbach, Paul",Heidelbach Paul,Heidelbach,Paul, Januar 1906
3920,"Heiden, A",Heiden A,Heiden,A,.
3921,"Heiden, Else von der",Heiden Else,Heiden,Else,.
3922,"Heiden, Eugenie",Heiden Eugenie,Heiden,Eugenie,.
3923,"Heidsieck, Antonie",Heidsieck Antonie,Heidsieck,Antonie,.
3924,"Heidt, Karl Maria",Heidt Karl Maria,Heidt,Karl Maria,2. März 1901
3925,"Heigel, Karl August",Heigel Karl August,Heigel,Karl August,25. März 1835
3926,"Heigl, Ferdinand",Heigl Ferdinand,Heigl,Ferdinand,13.Dezbr. 1839
3927,"Heilborn, Adolf",Heilborn Adolf,Heilborn,Adolf,11.Januar 1873
3928,"Heilborn, Ernst",Heilborn Ernst,Heilborn,Ernst,10.Juni 1867
3929,"Heilbronn, Josephine",Heilbronn Josephine,Heilbronn,Josephine,.
3930,"Heilig, August",Heilig August,Heilig,August,.
3931,"Heilmann, Joseph",Heilmann Joseph,Heilmann,Joseph,3. Juli 1803
3932,"Heilmann, Romulus",Heilmann Romulus,Heilmann,Romulus,27.August 1837
3933,"Heim, Johann Ludwig",Heim Johann Ludwig,Heim,Johann Ludwig,.
