Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
9289,"Schmidt von Ekensteen, Marie",Schmidt von Ekensteen Marie,Schmidt von Ekensteen,Marie,26. Novbr. 1847
9290,"Schmidt-Häßler, Walter",Schmidt-Häßler Walter,Schmidt-Häßler,Walter,.
9291,"Schmidt-Jdar, Minna",Schmidt-Jdar Minna,Schmidt-Jdar,Minna,5. Febr. 1850
9292,"Schmidt-Sommerfeld, Gustav Adolf Vertraugott",Schmidt-Sommerfeld Gustav Adolf Vertraugott,Schmidt-Sommerfeld,Gustav Adolf Vertraugott,1. Oktbr. 1836
9293,"Schmidt-Weißenfels, Eduard",Schmidt-Weißenfels Eduard,Schmidt-Weißenfels,Eduard,1. Septbr. 1833
9294,"Schmidtbonn, Wilhelm",Schmidtbonn Wilhelm,Schmidtbonn,Wilhelm,6. Februar 1876
9295,"Schmidthäßler, Walter",Schmidthäßler Walter,Schmidthäßler,Walter,.
9296,"Schmidtler, Matthias",Schmidtler Matthias,Schmidtler,Matthias,1. Jan. 1800
9297,"Schmidtmann, H. W. Karl",Schmidtmann H. W. Karl,Schmidtmann,H. W. Karl,. Febr. 1856
9298,"Schmieden, Elise",Schmieden Elise,Schmieden,Elise,10. Aug.1896
9299,"Schmiederer, Johann",Schmiederer Johann,Schmiederer,Johann,19. Mai 1868
9300,"Schmithof, E",Schmithof E,Schmithof,E,.
9301,"Schmitt, Anton",Schmitt Anton,Schmitt,Anton,1. November 1876
9302,"Schmitt, Askan",Schmitt Askan,Schmitt,Askan,12.Juli 1867
9303,"Schmitt, Christian",Schmitt Christian,Schmitt,Christian,28.März 1865
9304,"Schmitt, Friedrich Albert",Schmitt Friedrich Albert,Schmitt,Friedrich Albert,25. März 1852
9305,"Schmitt, Heinrich",Schmitt Heinrich,Schmitt,Heinrich,27.August 1876
9306,"Schmitt, Karl",Schmitt Karl,Schmitt,Karl,4. Aug.1828
9307,"Schmitt, Oskar",Schmitt Oskar,Schmitt,Oskar,.
9308,"Schmitt-Blank, Karl",Schmitt-Blank Karl,Schmitt-Blank,Karl,23. Mai 1824
9309,"Schmittdiel, August",Schmittdiel August,Schmittdiel,August,15.April 1854
9310,"Schmitthenner, Adolf",Schmitthenner Adolf,Schmitthenner,Adolf,24. Mai 1854
9311,"Schmitz, August",Schmitz August,Schmitz,August,26.Febr. 1897
9312,"Schmitz, Johann Hubert",Schmitz Johann Hubert,Schmitz,Johann Hubert,27. Aug. 1807
9313,"Schmitz, Maria",Schmitz Maria,Schmitz,Maria,26. Februar 1858
9314,"Schmitz, Oskar A. H",Schmitz Oskar A. H,Schmitz,Oskar A. H,16. April 1873
9315,"Schmitz, J. Peter",Schmitz J. Peter,Schmitz,J. Peter,4. Aug.1808
9316,"Schmitz, Peter (Paul) Joseph",Schmitz Peter (Paul) Joseph,Schmitz,Peter (Paul) Joseph,18. Juni 1806
9317,"Schmitz-Kemner, Fanny",Schmitz-Kemner Fanny,Schmitz-Kemner,Fanny,1. Februar 1819
9318,"Schmitz-Kürten, W. H",Schmitz-Kürten W. H,Schmitz-Kürten,W. H,4. Februar 1863
9319,"Schmökel, Hermann",Schmökel Hermann,Schmökel,Hermann,4.Septbr. 1866
9320,"Schnaase, Eduard",Schnaase Eduard,Schnaase,Eduard,11. Juni1805
9321,"Schnabel, Heinz",Schnabel Heinz,Schnabel,Heinz,.
9322,"Schnabl, Jenny",Schnabl Jenny,Schnabl,Jenny,17. März1863
9323,"Schnackenburg, Klara",Schnackenburg Klara,Schnackenburg,Klara,.
9324,"Schnake, Friedrich",Schnake Friedrich,Schnake,Friedrich,7.Oktbr. 1834
9325,"Schnauffer, Karl Heinrich",Schnauffer Karl Heinrich,Schnauffer,Karl Heinrich,4. Juli 1822
9326,"Schneckenburger, Max",Schneckenburger Max,Schneckenburger,Max,17. Februar 1819
9327,"Schneeberger, Franz Julius",Schneeberger Franz Julius,Schneeberger,Franz Julius,7. Septbr. 1827
9328,"Schneeberger, Friedrich",Schneeberger Friedrich,Schneeberger,Friedrich,25. Februar 1843
9329,"Schneeburg, Johanna Baronin von",Schneeburg Johanna,Schneeburg,Johanna,27. Oktober 1871
9330,"Schneegans, Karl August",Schneegans Karl August,Schneegans,Karl August, März 1835
9331,"Schneegans, Heinrich, Sohn",Schneegans Heinrich,Schneegans,Heinrich,11. Septbr. 1863
9332,"Schneegans, Ludwig",Schneegans Ludwig,Schneegans,Ludwig,16. Dezbr. 1842
9333,"Schnehen, Rudolf Freiherr von",Schnehen Rudolf,Schnehen,Rudolf,2. Febr. 1868
9334,"Schneider, Adalbert Virgilius Ambrosius",Schneider Adalbert Virgilius Ambrosius,Schneider,Adalbert Virgilius Ambrosius,Oktober 1895
9335,"Schneider, Adolf",Schneider Adolf,Schneider,Adolf,.Juni 1845
9336,"Schneider, Heinrich Emil",Schneider Heinrich Emil,Schneider,Heinrich Emil, Jan. 1880
9337,"Schneider, Franz",Schneider Franz,Schneider,Franz,24.Januar 1819
9338,"Schneider, Gottlob",Schneider Gottlob,Schneider,Gottlob,9. Mai 1835
9339,"Schneider, Gustav Adolf Stanislas",Schneider Gustav Adolf Stanislas,Schneider,Gustav Adolf Stanislas,7. Novbr. 1848
9340,"Schneider, Gustav Heinrich",Schneider Gustav Heinrich,Schneider,Gustav Heinrich,21. Januar 1859
9341,"Schneider, Gustav",Schneider Gustav,Schneider,Gustav,14.Juni 1836
9342,"Schneider, Hedwig",Schneider Hedwig,Schneider,Hedwig,.
9343,"Schneider, Henriette",Schneider Henriette,Schneider,Henriette,.
9344,"Schneider, Hermann",Schneider Hermann,Schneider,Hermann,9.Mai 1860
9345,"Schneider, Hermine",Schneider Hermine,Schneider,Hermine, Januar 1900
9346,"Schneider, Hugo",Schneider Hugo,Schneider,Hugo,16.August 1844
9347,"Schneider, Jda",Schneider Jda,Schneider,Jda,13.Dezbr. 1853
9348,"Schneider, Karl",Schneider Karl,Schneider,Karl,September 1821
9349,"Schneider, Lina",Schneider Lina,Schneider,Lina,15. Jan. 1831
9350,"Schneider, Ludwig",Schneider Ludwig,Schneider,Ludwig,21.Juli 1862
9351,"Schneider, Ludwig",Schneider Ludwig,Schneider,Ludwig,29.April 1805
9352,"Schneider, Luise",Schneider Luise,Schneider,Luise,.
9353,"Schneider, Margarete",Schneider Margarete,Schneider,Margarete,11. März 1876
9354,"Schneider, Martha",Schneider Martha,Schneider,Martha,.
9355,"Schneider, Otto Albert",Schneider Otto Albert,Schneider,Otto Albert,1. Febr. 1876
9356,"Schneider, Peter Joseph",Schneider Peter Joseph,Schneider,Peter Joseph,11. Juni 1865
9357,"Schneider, Robert",Schneider Robert,Schneider,Robert,6.Dezbr. 1875
9358,"Schneider, Thekla",Schneider Thekla,Schneider,Thekla,19. Juni 1854
9359,"Schneider, Viktor",Schneider Viktor,Schneider,Viktor,12.Aug. 1819
9360,"Schneider, Wilhelm",Schneider Wilhelm,Schneider,Wilhelm,.
9361,"Schneider von Arno, José Baronin",Schneider von Arno José Baronin,Schneider von Arno,José Baronin, Juli 1909
9362,"Schneider(-Sudenburg), Anton Friedrich",Schneider Anton Friedrich,Schneider,Anton Friedrich,27. Juni 1869
9363,"Schneidhuber, Th",Schneidhuber Th,Schneidhuber,Th,.
9364,"Schneidt, Karl Borromäus",Schneidt Karl Borromäus,Schneidt,Karl Borromäus,13. Mai 1854
9365,"Schneidt, Laura",Schneidt Laura,Schneidt,Laura, Jan.1824
9366,"Schnell, Joseph von",Schnell Joseph,Schnell,Joseph,22.Novbr. 1822
9367,"Schnell, Ludwig von",Schnell Ludwig,Schnell,Ludwig,.
9368,"Schnellbach, Peter",Schnellbach Peter,Schnellbach,Peter,21.Januar 1865
9369,"Schneller, Christian",Schneller Christian,Schneller,Christian,5. November 1831
9370,"Schneller, Friedrich",Schneller Friedrich,Schneller,Friedrich,8. Novbr. 1857
9371,"Schneller, Ludwig",Schneller Ludwig,Schneller,Ludwig,9. April 1858
9372,"Schnerich, Gotthard",Schnerich Gotthard,Schnerich,Gotthard,5. Mai1821
9373,"Schneyer, Johannes",Schneyer Johannes,Schneyer,Johannes,13. Januar 1819
9374,"Schnezler, Ferdinand Alexander August",Schnezler Ferdinand Alexander August,Schnezler,Ferdinand Alexander August,4. August 1809
9375,"Schnirle, Joseph",Schnirle Joseph,Schnirle,Joseph,.
9376,"Schnitter, Albert",Schnitter Albert,Schnitter,Albert,.
9377,"Schnitter, Wilhelm",Schnitter Wilhelm,Schnitter,Wilhelm,26. Febr. 1802
9378,"Schnitzer, Manuel",Schnitzer Manuel,Schnitzer,Manuel,12.Febr. 1861
9379,"Schnitzler, Arthur",Schnitzler Arthur,Schnitzler,Arthur,15.Mai 1862
9380,"Schnurpfeil, Georg",Schnurpfeil Georg,Schnurpfeil,Georg,16.Febr. 1857
9381,"Schoebel, Agnes",Schoebel Agnes,Schoebel,Agnes,8.Aug. 1867
9382,"Schobert, Hedwig",Schobert Hedwig,Schobert,Hedwig,.
9383,"Schobeß, Klara",Schobeß Klara,Schobeß,Klara,1. Juli1871
9384,"Schock, Helene",Schock Helene,Schock,Helene,15.Juli 1860
9385,"Schodel, Karl",Schodel Karl,Schodel,Karl,.
9386,"Schöler, Albrecht Julius",Schöler Albrecht Julius,Schöler,Albrecht Julius,11. Febr. 1819
9387,"Schöler, Charlotte von",Schöler Charlotte,Schöler,Charlotte,4. Oktober 1849
9388,"Schoeler, Heinrich von",Schoeler Heinrich,Schoeler,Heinrich, Dezbr. 1850
9389,"Schöler, Ottilie von",Schöler Ottilie,Schöler,Ottilie,25. Novbr. 1828
9390,"Scholl, Karl",Scholl Karl,Scholl,Karl,9. Mai 1905
9391,"Schöll, Gustav Adolf",Schöll Gustav Adolf,Schöll,Gustav Adolf,2. Septbr. 1805
9392,"Schollen, Matthias",Schollen Matthias,Schollen,Matthias,18. Mai 1846
9393,"Schoeller, Wilhelm",Schoeller Wilhelm,Schoeller,Wilhelm,15.Novbr. 1823
9394,"Schöller, Wilhelm",Schöller Wilhelm,Schöller,Wilhelm,10.August 1877
9395,"Schollmeyer, Willi",Schollmeyer Willi,Schollmeyer,Willi,7. März 1869
9396,"Schollwöck, Gustav",Schollwöck Gustav,Schollwöck,Gustav,22. Oktober 1848
9397,"Schöltgen, Herman Julius",Schöltgen Herman Julius,Schöltgen,Herman Julius,18. März 1855
9398,"Scholz, Bernhard",Scholz Bernhard,Scholz,Bernhard,16.Septbr. 1831
9399,"Scholz, Marie",Scholz Marie,Scholz,Marie,1. Dezbr. 1861
9400,"Scholz, Franz Johannes Wilhelm von",Scholz Franz Johannes Wilhelm,Scholz,Franz Johannes Wilhelm,15. Juli 1874
9401,"Scholz, Wilhelm",Scholz Wilhelm,Scholz,Wilhelm,19.Novbr. 1863
9402,"Schomacker, Hanna",Schomacker Hanna,Schomacker,Hanna,.
9403,"Schoembs, Jakob",Schoembs Jakob,Schoembs,Jakob,15.Oktober 1867
9404,"Schön, Friedrich",Schön Friedrich,Schön,Friedrich,30.August 1879
9405,"Schön, Johann",Schön Johann,Schön,Johann,26.November 1802
9406,"Schön, Johann Matthias Albrecht",Schön Johann Matthias Albrecht,Schön,Johann Matthias Albrecht,29. August 1800
9407,"Schön, Oswald",Schön Oswald,Schön,Oswald, April1836
9408,"Schönaich-Carolath, Prinz Emil zu",Schönaich-Carolath Emil,Schönaich-Carolath,Emil,8. April 1852
9409,"Schönau, M",Schönau M,Schönau,M,.
9410,"Schönberg, Ernst Arwed Freiherr von",Schönberg Ernst Arwed,Schönberg,Ernst Arwed,4. Januar 1850
9411,"Schönberg, Gustav",Schönberg Gustav,Schönberg,Gustav,4. Septbr. 1880
9412,"Schönberg(-Reichstädt), Marie von",Schönberg Marie,Schönberg,Marie,24. Oktbr. 1839
9413,"Schönberger, Anton",Schönberger Anton,Schönberger,Anton,22. Januar 1830
9414,"Schönburg, Karl",Schönburg Karl,Schönburg,Karl,.
9415,"Schöne, Heinrich",Schöne Heinrich,Schöne,Heinrich,16.Aug. 1851
9416,"Schöne, Hermann",Schöne Hermann,Schöne,Hermann,2.Oktbr. 1836
9417,"Schönemann, Paul",Schönemann Paul,Schönemann,Paul,25. Januar 1846
9418,"Schönermark, Otto",Schönermark Otto,Schönermark,Otto,8. Novbr. 1865
9419,"Schönfeld, Alfred",Schönfeld Alfred,Schönfeld,Alfred,30.März 1859
9420,"Schönfeld, Karl",Schönfeld Karl,Schönfeld,Karl, September 1896
9421,"Schönfeld, Paul",Schönfeld Paul,Schönfeld,Paul,4. Jan.1851
9422,"Schönfelder, Bruno",Schönfelder Bruno,Schönfelder,Bruno,6.Juni 1869
9423,"Schönhardt, Karl von",Schönhardt Karl,Schönhardt,Karl,1. März 1833
9424,"Schönherr, Karl",Schönherr Karl,Schönherr,Karl,24.Februar 1869
9425,"Schönhuth, Ottomar",Schönhuth Ottomar,Schönhuth,Ottomar,6. Febr. 1864
9426,"Schöni, Franz Robert, von Biel",Schöni Franz Robert,Schöni,Franz Robert,21. März 1841
9427,"Schöning, Karl",Schöning Karl,Schöning,Karl,2. Nov.1855
9428,"Schönrock, Hermann, geboren",Schönrock Hermann,Schönrock,Hermann,20. Februar 1850
9429,"Schönthan, Edler von Pernwald, Franz von",Schönthan Franz,Schönthan,Franz,20. Juni1849
9430,"Schönthan, Paul v",Schönthan Paul,Schönthan,Paul,5. August 1905
9431,"Schoof, Wilhelm",Schoof Wilhelm,Schoof,Wilhelm,18.Juni 1877
9432,"Schöpf, Johann",Schöpf Johann,Schöpf,Johann,30.April 1811
9433,"Schöpff, Friedrich Wilhelm Traugott",Schöpff Friedrich Wilhelm Traugott,Schöpff,Friedrich Wilhelm Traugott,.
9434,"Schoepp, Meta",Schoepp Meta,Schoepp,Meta,.
9435,"Schoeppl, Hugo",Schoeppl Hugo,Schoeppl,Hugo,26. Juni 1867
9436,"Schöppner, Alexander",Schöppner Alexander,Schöppner,Alexander,2. April 1820
9437,"Schörlin, Johann",Schörlin Johann,Schörlin,Johann, Juli 1835
9438,"Schorn, Hans Traugott",Schorn Hans Traugott,Schorn,Hans Traugott,25. Oktober 1880
9439,"Schorn, Henriette von",Schorn Henriette,Schorn,Henriette,17. Mai 1869
9440,"Schossar, Anton",Schossar Anton,Schossar,Anton,7. Juni1801
9441,"Schoßberger, Joseph",Schoßberger Joseph,Schoßberger,Joseph,1. März 1875
9442,"Schott, Anton",Schott Anton,Schott,Anton,8. Febr.1866
9443,"Schott, Arthur",Schott Arthur,Schott,Arthur,27. Februar1814
9444,"Schott, Klara",Schott Klara,Schott,Klara,.
9445,"Schott, Otto Emil",Schott Otto Emil,Schott,Otto Emil,4. Mai1831
9446,"Schott, Richard",Schott Richard,Schott,Richard,.
9447,"Schott, Sigmund",Schott Sigmund,Schott,Sigmund,5. Januar 1818
9448,"Schottelius, Karl",Schottelius Karl,Schottelius,Karl,20.Dezember 1861
9449,"Schottky, Ernst",Schottky Ernst,Schottky,Ernst,6. Jan.1845
9450,"Schöttler, Horst",Schöttler Horst,Schöttler,Horst,7. Mai 1874
9451,"Schoultz-Ascheraden, Marie Baronin von",Schoultz-Ascheraden Marie,Schoultz-Ascheraden,Marie,11. Nov. 1821
9452,Schoultz de Torma,Schoultz de Torma ,Schoultz de Torma,,.
9453,"Schrader, August",Schrader August,Schrader,August,Oktober 1815
9454,"Schrader, Ernst",Schrader Ernst,Schrader,Ernst,18.September 1852
9455,"Schrader, Julius",Schrader Julius,Schrader,Julius, Juli 1834
9456,"Schrader, Karl",Schrader Karl,Schrader,Karl,11.Septbr. 1911
9457,"Schrader, Ludwig Christian",Schrader Ludwig Christian,Schrader,Ludwig Christian,28. Novbr. 1815
9458,"Schrader, Minna",Schrader Minna,Schrader,Minna,1. Juli1850
9459,"Schrader, Theodor Friedrich",Schrader Theodor Friedrich,Schrader,Theodor Friedrich,13. April 1811
9460,"Schrader, Wilhelm",Schrader Wilhelm,Schrader,Wilhelm,12. Januar 1847
9461,"Schram, Karl",Schram Karl,Schram,Karl,12.Juni 1827
9462,"Schramm, Karl",Schramm Karl,Schramm,Karl,11.März 1810
9463,"Schramm, Marie",Schramm Marie,Schramm,Marie,9. Mai 1892
9464,"Schramm-Macdonald, Marie",Schramm-Macdonald Marie,Schramm-Macdonald,Marie,11. April 1845
9465,"Schranka, Eduard Maria",Schranka Eduard Maria,Schranka,Eduard Maria,21. Septbr. 1850
9466,"Schrattenholz, Joseph",Schrattenholz Joseph,Schrattenholz,Joseph,22. Mai 1909
9467,"Schrattenthal, Karl",Schrattenthal Karl,Schrattenthal,Karl,.
9468,"Schreckenbach, Alfred Gustav",Schreckenbach Alfred Gustav,Schreckenbach,Alfred Gustav,11. Juli 1836
9469,"Schreckenbach, Paul Friedrich Jmmanuel",Schreckenbach Paul Friedrich Jmmanuel,Schreckenbach,Paul Friedrich Jmmanuel,.
9470,"Schregel, Joseph",Schregel Joseph,Schregel,Joseph,13.März 1865
9471,"Schreiber, Alfred",Schreiber Alfred,Schreiber,Alfred,6.August 1875
9472,"Schreiber, Clara",Schreiber Clara,Schreiber,Clara,27. Oktbr. 1848
9473,"Schreiber, Else",Schreiber Else,Schreiber,Else,.
9474,"Schreiber, Franz Xaver",Schreiber Franz Xaver,Schreiber,Franz Xaver,16. Dezbr.1831
9475,"Schreiber, Hans",Schreiber Hans,Schreiber,Hans,.
9476,"Schreiber, Rudolf",Schreiber Rudolf,Schreiber,Rudolf,14.März 1905
9477,"Schreibershofen, Hedwig von",Schreibershofen Hedwig,Schreibershofen,Hedwig,14. Septbr. 1840
9478,"Schrenck, Alexander Gustav von",Schrenck Alexander Gustav,Schrenck,Alexander Gustav,4. Februar 1816
9479,"Schrenk, Gottlob",Schrenk Gottlob,Schrenk,Gottlob,.
9480,"Schreyer, Hermann",Schreyer Hermann,Schreyer,Hermann,13. November 1840
9481,"Schreyer, Friedrich Otto",Schreyer Friedrich Otto,Schreyer,Friedrich Otto,25. Dezbr. 1831
9482,"Schrickel, Leonhard",Schrickel Leonhard,Schrickel,Leonhard,7.Septbr. 1876
9483,"Schricker, August",Schricker August,Schricker,August,14.Novbr. 1838
9484,"Schriefer, Heinrich",Schriefer Heinrich,Schriefer,Heinrich,22.Jan. 1847
9485,"Schriefer, Wilhelm",Schriefer Wilhelm,Schriefer,Wilhelm,11.Febr. 1865
9486,"Schrill, Ernst",Schrill Ernst,Schrill,Ernst,.
9487,"Schröder, Alfred Otto Fritz",Schröder Alfred Otto Fritz,Schröder,Alfred Otto Fritz,13. April 1882
9488,"Schröder, Arnold Adolf August",Schröder Arnold Adolf August,Schröder,Arnold Adolf August,5. Februar1849
9489,"Schröder, Auguste Sophie",Schröder Auguste Sophie,Schröder,Auguste Sophie,.
9490,"Schröder-Plön, August",Schröder-Plön August,Schröder-Plön,August,22. Februar 1873
9491,"Schroeder, Catharine",Schroeder Catharine,Schroeder,Catharine,22. Novbr. 1847
9492,"Schröder, Eduard August",Schröder Eduard August,Schröder,Eduard August,25. Mai 1852
9493,"Schröder, Emilie",Schröder Emilie,Schröder,Emilie,9. April1871
9494,"Schröder, Friedrich Wilhelm Julius",Schröder Friedrich Wilhelm Julius,Schröder,Friedrich Wilhelm Julius,25. Juni 1817
9495,"Schröder, Helmut",Schröder Helmut,Schröder,Helmut,2.April 1842
9496,"Schröder, Leopold v",Schröder Leopold,Schröder,Leopold,17. Mai 1901
9497,"Schröder, Lilly von",Schröder Lilly von,Schröder,Lilly von, Juli 1844
9498,"Schröder, Ludwig",Schröder Ludwig,Schröder,Ludwig,26. Juni1863
9499,"Schröder, Marie Henriette Luise",Schröder Marie Henriette Luise,Schröder,Marie Henriette Luise,26. Dezbr. 1837
9500,"Schröder, H. R. Paul",Schröder H. R. Paul,Schröder,H. R. Paul,19. Juni 1851
9501,"Schröder, Paul Friedrich",Schröder Paul Friedrich,Schröder,Paul Friedrich,27.April 1869
9502,"Schröder, Peter",Schröder Peter,Schröder,Peter,14.August 1875
9503,"Schröder, Peter Heinrich",Schröder Peter Heinrich,Schröder,Peter Heinrich,25. Febr. 1862
9504,"Schröder, Rudolf Alexander",Schröder Rudolf Alexander,Schröder,Rudolf Alexander,27. Januar 1878
9505,"Schröder, Walter",Schröder Walter,Schröder,Walter,30.April 1884
9506,"Schröder, Wilhelm",Schröder Wilhelm,Schröder,Wilhelm,23.Juli 1808
9507,"Schröer, Karl Julius",Schröer Karl Julius,Schröer,Karl Julius,11.Januar 1825
9508,"Schröer, Therese",Schröer Therese,Schröer,Therese,27. Jan. 1885
9509,"Schroft, Richard",Schroft Richard,Schroft,Richard,.
9510,"Schrönghamer(-Heimdal), F. Xaver",Schrönghamer F. Xaver,Schrönghamer,F. Xaver,12. Juli 1881
9511,"Schroeter, Adalbert",Schroeter Adalbert,Schroeter,Adalbert,.
9512,"Schröter, Timon",Schröter Timon,Schröter,Timon,26. Nov.1844
9513,"Schrott, Henriette",Schrott Henriette,Schrott,Henriette,24. Juli 1877
9514,"Schrott, Johannes",Schrott Johannes,Schrott,Johannes,17. Dezember 1824
9515,"Schrott-Fiechtl, Hans",Schrott-Fiechtl Hans,Schrott-Fiechtl,Hans,15. Juli 1867
9516,"Schrötter, Elisabeth Freiin von",Schrötter Elisabeth,Schrötter,Elisabeth,28. Dezember 1851
9517,"Schrutz, Demetrius",Schrutz Demetrius,Schrutz,Demetrius,18.Juli 1856
9518,"Schubar, L",Schubar L,Schubar,L,.
9519,"Schubart, Arthur",Schubart Arthur,Schubart,Arthur,4.Februar 1876
9520,"Schubert, Friedrich Karl",Schubert Friedrich Karl,Schubert,Friedrich Karl,6. Novbr. 1832
9521,"Schubert, Hanna",Schubert Hanna,Schubert,Hanna,22.Septbr. 1874
9522,"Schubert, Hermine",Schubert Hermine,Schubert,Hermine,.
9523,"Schubert-Soldern, Viktor v",Schubert-Soldern Viktor v,Schubert-Soldern,Viktor v, Juli 1912
9524,"Schubert, Johann Wilhelm Benjamin",Schubert Johann Wilhelm Benjamin,Schubert,Johann Wilhelm Benjamin,21. Jan. 1810
9525,"Schubin, Ossip",Schubin Ossip,Schubin,Ossip,.
9526,"Schuch, Heinrich",Schuch Heinrich,Schuch,Heinrich,9. Novbr.1827
9527,"Schuchardt, Julie",Schuchardt Julie,Schuchardt,Julie,21.Septbr. 1851
9528,"Schuchardt, Max",Schuchardt Max,Schuchardt,Max,14.Mai 1861
9529,"Schück, E(lisabeth",Schück E(lisabeth,Schück,E(lisabeth,.
9530,"Schück, Fritz",Schück Fritz,Schück,Fritz,18. Juli1873
9531,"Schücking, Adrian",Schücking Adrian,Schücking,Adrian, Juli 1852
9532,"Schücking, Christoph Bernhard Levin Anton Matthias",Schücking Christoph Bernhard Levin Anton Matthias,Schücking,Christoph Bernhard Levin Anton Matthias,6. September 1814
9533,"Schücking, Louise",Schücking Louise,Schücking,Louise,16. März1855
9534,"Schücking, Levin Ludwig",Schücking Levin Ludwig,Schücking,Levin Ludwig,29. Mai 1878
9535,"Schuegraf, Maximilian",Schuegraf Maximilian,Schuegraf,Maximilian,22. März 1858
9536,"Schuhmann, Sophie",Schuhmann Sophie,Schuhmann,Sophie,.
9537,"Schuirling, Fr",Schuirling Fr,Schuirling,Fr,.
9538,"Schuhr, Gustav",Schuhr Gustav,Schuhr,Gustav,3. Febr.1853
9539,"Schuk, Pankraz",Schuk Pankraz,Schuk,Pankraz,13. Mai1877
9540,"Schuldes, Julius",Schuldes Julius,Schuldes,Julius,2.März 1849
9541,"Schulenburg(-Angern), Sigurd Wilhelm Christoph Daniel Graf von der",Schulenburg Sigurd Wilhelm Christoph Daniel,Schulenburg,Sigurd Wilhelm Christoph Daniel, Juni 1908
9542,"Schulenburg, Gebhard Werner von der",Schulenburg Gebhard Werner,Schulenburg,Gebhard Werner,9. Dezbr. 1881
9543,"Schuler, Georg Michael",Schuler Georg Michael,Schuler,Georg Michael,14. Mai 1833
9544,"Schuler, Johannes",Schuler Johannes,Schuler,Johannes,11. Dezbr. 1800
9545,"Schuler, Karl Joseph",Schuler Karl Joseph,Schuler,Karl Joseph,10. Novbr. 1810
9546,"Schüler, Theodor August",Schüler Theodor August,Schüler,Theodor August,26. Septbr. 1827
9547,"Schüler, Gustav",Schüler Gustav,Schüler,Gustav,27.Januar 1868
9548,"Schüler, Karl",Schüler Karl,Schüler,Karl,18.Oktober 1867
9549,"Schüler, Paul",Schüler Paul,Schüler,Paul,.
9550,"Schulheim, Hyacinth Edler von",Schulheim Hyacinth,Schulheim,Hyacinth,7. Januar 1815
9551,"Schulhof, Hans",Schulhof Hans,Schulhof,Hans,.
9552,"Schuller, Gustav",Schuller Gustav,Schuller,Gustav,20.April 1838
9553,"Schullern (zu Schrattenhofen), Anton Ritter von",Schullern  Anton,Schullern ,Anton,30. Jan. 1832
9554,"Schullern, Heinrich von",Schullern Heinrich,Schullern,Heinrich,17. April 1865
9555,"Schullerus, Anna",Schullerus Anna,Schullerus,Anna,20.April 1869
9556,"Schulmann, Ludwig",Schulmann Ludwig,Schulmann,Ludwig, Juli 1870
9557,"Schulpe, Georg von",Schulpe Georg von,Schulpe,Georg von,8.Oktober 1867
9558,"Schulte, Annemarieken",Schulte Annemarieken,Schulte,Annemarieken,.
9559,"Schulte, Eduard",Schulte Eduard,Schulte,Eduard,30. Oktbr.1823
9560,"Schulte, Gerhard",Schulte Gerhard,Schulte,Gerhard,8. April 1875
9561,"Schulte vom Brühl (auch: Schulte-Heuthaus), Heinrich Walther",Schulte vom Brühl  Heinrich Walther,Schulte vom Brühl ,Heinrich Walther,.
9562,"Schultes, Karl",Schultes Karl,Schultes,Karl,9. Juli1822
9563,"Schultheiß, Albert",Schultheiß Albert,Schultheiß,Albert,26. Aug. 1844
9564,"Schults, Adolf",Schults Adolf,Schults,Adolf,5.Juni 1820
9565,"Schults, Hermann",Schults Hermann,Schults,Hermann,3.Juni 1850
9566,"Schultz, Adolf",Schultz Adolf,Schultz,Adolf,4. Aug.1861
9567,"Schultz, Anna",Schultz Anna,Schultz,Anna,1. März 1858
9568,"Schultz, Georg",Schultz Georg,Schultz,Georg,.
9569,"Schultz, (auch: Schoultz de Torma), Georg Julius v",Schultz Georg Julius,Schultz,Georg Julius,22. Septbr. 1808
9570,"Schultz, Jerta",Schultz Jerta,Schultz,Jerta,.
9571,"Schultz, Julius",Schultz Julius,Schultz,Julius,.
9572,"Schultz, Karl",Schultz Karl,Schultz,Karl,25. April 1907
9573,"Schultz, Karl Alfred",Schultz Karl Alfred,Schultz,Karl Alfred,22.Mai 1869
9574,"Schultz, Karl Gustav Theodor",Schultz Karl Gustav Theodor,Schultz,Karl Gustav Theodor,9. Novbr. 1835
9575,"Schultz, Karl Wilhelm",Schultz Karl Wilhelm,Schultz,Karl Wilhelm,9. März 1801
9576,"Schultz, Robert Axel",Schultz Robert Axel,Schultz,Robert Axel,23. Dezember1845
9577,"Schultz von Wagenhoff, Franz",Schultz von Wagenhoff Franz,Schultz von Wagenhoff,Franz,.
9578,"Schultze, Ernst Wilhelm",Schultze Ernst Wilhelm,Schultze,Ernst Wilhelm,24. Mai 1910
9579,"Schultze, Karl August Julius",Schultze Karl August Julius,Schultze,Karl August Julius,22.August 1908
9580,"Schultze, Wilhelm Hermann",Schultze Wilhelm Hermann,Schultze,Wilhelm Hermann,20. August 1861
9581,"Schultze, Johanna",Schultze Johanna,Schultze,Johanna,.
9582,"Schultze, Siegmar",Schultze Siegmar,Schultze,Siegmar,6. Januar 1865
9583,"Schultzky, Otto",Schultzky Otto,Schultzky,Otto,12. Mai1848
9584,"Schulz, Albert",Schulz Albert,Schulz,Albert,18. Mai 1802
9585,"Schulz, Eduard",Schulz Eduard,Schulz,Eduard,.
9586,"Schulz, Erich Gustav Hermann",Schulz Erich Gustav Hermann,Schulz,Erich Gustav Hermann,.
