Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
1624,"Cramm, Christian Friedrich Adolf Burghard Freiherr von",Cramm Christian Friedrich Adolf Burghard,Cramm,Christian Friedrich Adolf Burghard, August 1864
1625,Crassus,Crassus,Crassus,,.
1626,"Creizenach, Theodor",Creizenach Theodor,Creizenach,Theodor,16. April 1818
1627,"Cremann, Bernard",Cremann Bernard,Cremann,Bernard,10.Juni 1840
1628,"Crescentia, Amalia",Crescentia Amalia,Crescentia,Amalia,.
1629,"Cressieux, C",Cressieux C,Cressieux,C,.
1630,"Creutz, Käte",Creutz Käte,Creutz,Käte,30. Septbr. 1876
1631,"Criegern-Thumitz, Friedrich",Criegern-Thumitz Friedrich,Criegern-Thumitz,Friedrich,11. Novbr. 1834
1632,"Croissant, Eugen",Croissant Eugen,Croissant,Eugen,10.März 1862
1633,"Croissant-Rust, Anna",Croissant-Rust Anna,Croissant-Rust,Anna, Juni 1895
1634,"Crome-Schwiening, Karl",Crome-Schwiening Karl,Crome-Schwiening,Karl,13. Febr. 1858
1635,"Cron, Klara",Cron Klara,Cron,Klara,.
1636,"Cronauer, Johannes",Cronauer Johannes,Cronauer,Johannes,29. Juni 1861
1637,"Crone, Max",Crone Max,Crone,Max,4. April 1862
1638,"Crone, Wilhelm",Crone Wilhelm,Crone,Wilhelm,.
1639,"Croner, Else",Croner Else,Croner,Else,4. Mai1878
1640,"Croon-Mayer, Emma Luise Elvira",Croon-Mayer Emma Luise Elvira,Croon-Mayer,Emma Luise Elvira,16. Juli 1842
1641,"Crusius, Siegfried Leberecht",Crusius Siegfried Leberecht,Crusius,Siegfried Leberecht,. Oktbr. 1825
1642,"Cubäus, Olga",Cubäus Olga,Cubäus,Olga,.
1643,"Culmann, Philipp Theodor",Culmann Philipp Theodor,Culmann,Philipp Theodor,13. Novbr. 1824
1644,"Cumme, Ernst",Cumme Ernst,Cumme,Ernst, August1896
1645,"Cuno, Emma",Cuno Emma,Cuno,Emma,14. Juli 1823
1646,"Cuno, Luise",Cuno Luise,Cuno,Luise,11. Novbr. 1835
1647,"Cünzer, Karl Borromäus",Cünzer Karl Borromäus,Cünzer,Karl Borromäus,10.Novbr. 1872
1648,"Cüppers, Adam Joseph",Cüppers Adam Joseph,Cüppers,Adam Joseph,14. Juni 1850
1649,"Curti, Theodor",Curti Theodor,Curti,Theodor, Septbr.1871
1650,"Curtius, Bogumil",Curtius Bogumil,Curtius,Bogumil,.
1651,"Cusig, Valeska",Cusig Valeska,Cusig,Valeska,.
1652,"de Cuvry, Friedrich Behrendt",de Cuvry Friedrich Behrendt,de Cuvry,Friedrich Behrendt,28. Febr. 1829
1653,"Cyré, Frau Auguste",Cyré Frau Auguste,Cyré,Frau Auguste,.
1654,"Czajkowska, Carla von",Czajkowska Carla,Czajkowska,Carla,.
1655,"Czechowski-Peyersfeld, Helene",Czechowski-Peyersfeld Helene,Czechowski-Peyersfeld,Helene,.
1656,"Czedik, Emil",Czedik Emil,Czedik,Emil,.
1657,"Cziglér von Eny Vecse, Herma",Cziglér von Eny Vecse Herma,Cziglér von Eny Vecse,Herma,.
1658,"Czilsky, Karl Julius Stanislaus",Czilsky Karl Julius Stanislaus,Czilsky,Karl Julius Stanislaus,17. April 1820
1659,"Daab, Philipp",Daab Philipp,Daab,Philipp,21. Febr. 1864
1660,"Dachs, Milly",Dachs Milly,Dachs,Milly,.
1661,"Dacqué, Friedrich",Dacqué Friedrich,Dacqué,Friedrich,25.Jan. 1871
1662,"Dahl, Friedrich",Dahl Friedrich,Dahl,Friedrich,13. Novbr.1816
1663,"Dahl, Hermann",Dahl Hermann,Dahl,Hermann,.
1664,"Dahlke, Karl",Dahlke Karl,Dahlke,Karl,21. Mai 1821
1665,"Dahlmann, Ernst",Dahlmann Ernst,Dahlmann,Ernst,.
1666,"Dahn, Ludwig Julius Felix",Dahn Ludwig Julius Felix,Dahn,Ludwig Julius Felix,9. Febr. 1834
1667,"Dahn, Therese",Dahn Therese,Dahn,Therese, Mai 1845
1668,"Daichendt, Michael Gottfried",Daichendt Michael Gottfried,Daichendt,Michael Gottfried,28. Juli 1856
1669,"Dalei, Benedikt",Dalei Benedikt,Dalei,Benedikt,.
1670,"Daelen, Eduard",Daelen Eduard,Daelen,Eduard,.
1671,"Dalhoff, Max",Dalhoff Max,Dalhoff,Max,.
1672,"Dallago, Karl",Dallago Karl,Dallago,Karl,14. Jan.1869
1673,"Dallmeyer, Wilhelm",Dallmeyer Wilhelm,Dallmeyer,Wilhelm,11. Nov. 1874
1674,"Dallwitz, Wanda von",Dallwitz Wanda,Dallwitz,Wanda,.
1675,"Dalmer, Helene",Dalmer Helene,Dalmer,Helene,.
1676,"Dam, Ernst A",Dam Ernst A,Dam,Ernst A,.
1677,"Damaschke, Adolf Wilhelm Ferdinand",Damaschke Adolf Wilhelm Ferdinand,Damaschke,Adolf Wilhelm Ferdinand,24. Novbr. 1865
1678,"Dammas, Karl Helmuth",Dammas Karl Helmuth,Dammas,Karl Helmuth,24.Mai 1885
1679,"Dämon, Angelo",Dämon Angelo,Dämon,Angelo,.
1680,"Damrosch, Joseph H",Damrosch Joseph H,Damrosch,Joseph H,22. Juli 1841
1681,"Danckelman, Eberhard Freiherr von",Danckelman Eberhard,Danckelman,Eberhard,19. Jan. 1875
1682,"Danckelmann, Karoline von",Danckelmann Karoline von,Danckelmann,Karoline von,2. Mai 1806
1683,"Daenell, E. R",Daenell E. R,Daenell,E. R,28. Aug.1872
1684,"Daniel, Heinr. Wilh",Daniel Heinr. Wilh,Daniel,Heinr. Wilh,1. Juli 1827
1685,"Daniaux, Frau Magdalene",Daniaux Frau Magdalene,Daniaux,Frau Magdalene,19. April 1852
1686,"Dannbacher, Anton",Dannbacher Anton,Dannbacher,Anton,15. Juli 1859
1687,"Dannehl, Gustav",Dannehl Gustav,Dannehl,Gustav,25. Juli1840
1688,"Dannemann, Fritz",Dannemann Fritz,Dannemann,Fritz,29. September 1834
1689,"Dannemann, Adolf",Dannemann Adolf,Dannemann,Adolf,17.Mai 1867
1690,"Danz, W",Danz W,Danz,W,22. Oktober1835
1691,"Daube, Ernst",Daube Ernst,Daube,Ernst,9. Febr. 1869
1692,"Daudert, Ernst Wilhelm",Daudert Ernst Wilhelm,Daudert,Ernst Wilhelm,5. Jan. 1903
1693,"Dauer, C",Dauer C,Dauer,C,.
1694,Daum,Daum,Daum,,7. Dezbr. 1889
1695,"Daumer, Georg Friedrich",Daumer Georg Friedrich,Daumer,Georg Friedrich,5. März 1800
1696,"Dauthendey, Maximilian",Dauthendey Maximilian,Dauthendey,Maximilian,25. Juli1867
1697,"Dautschat, Max",Dautschat Max,Dautschat,Max,21. Juli1874
1698,"David, Anton",David Anton,David,Anton,.
1699,"David, Gustav",David Gustav,David,Gustav,.
1700,"David, Jakob Julius",David Jakob Julius,David,Jakob Julius,6. Februar 1859
1701,"David, Pascal",David Pascal,David,Pascal,27. März 1908
1702,"Davidis, Henriette",Davidis Henriette,Davidis,Henriette,1. März1801
1703,"Davis, G",Davis G,Davis,G,.
1704,"Daxenberger, Sebastian Franz von",Daxenberger Sebastian Franz,Daxenberger,Sebastian Franz,3. Oktbr. 1809
1705,"Debey, Matthias Hubert Dominik Maria",Debey Matthias Hubert Dominik Maria,Debey,Matthias Hubert Dominik Maria,23. Aug. 1817
1706,"Dechent, Georg Jakob Friedrich Paulus Hermann",Dechent Georg Jakob Friedrich Paulus Hermann,Dechent,Georg Jakob Friedrich Paulus Hermann,15.September 1850
1707,"Dechent, Marie",Dechent Marie,Dechent,Marie,1. September1817
1708,"Decken, Agnes von der",Decken Agnes,Decken,Agnes,.
1709,"Decken, Auguste von der",Decken Auguste,Decken,Auguste,25. April 1908
1710,"Deckert, Gottgetreu Theodor August",Deckert Gottgetreu Theodor August,Deckert,Gottgetreu Theodor August,9. April1829
1711,"Dedekind, Alexander Eduard Wilhelm",Dedekind Alexander Eduard Wilhelm,Dedekind,Alexander Eduard Wilhelm,5. April 1856
1712,"Dedekind, Julie Marie Sophie",Dedekind Julie Marie Sophie,Dedekind,Julie Marie Sophie,25. Juli 1825
1713,"Dedenroth, Eugen Hermann v",Dedenroth Eugen Hermann,Dedenroth,Eugen Hermann,5. März 1829
1714,"Dedo, Maria",Dedo Maria,Dedo,Maria,3. Septbr. 1877
1715,"Deecke, Wilhelm",Deecke Wilhelm,Deecke,Wilhelm,1. April1831
1716,"Deeg, Johann Georg",Deeg Johann Georg,Deeg,Johann Georg,8. Oktbr. 1814
1717,"Deeken, Richard",Deeken Richard,Deeken,Richard,16.Juni 1874
1718,"Deetz, Albrecht Friedrich Kurt",Deetz Albrecht Friedrich Kurt,Deetz,Albrecht Friedrich Kurt,1. Januar 1881
1719,"Degen, Alexander von",Degen Alexander,Degen,Alexander,.
1720,"Degen, J. G",Degen J. G,Degen,J. G,5. Juli 1872
1721,"Degens, A",Degens A,Degens,A,.
1722,"Dehmel, Karl Julius",Dehmel Karl Julius,Dehmel,Karl Julius,10. Dezbr. 1828
1723,"Dehmel, Richard",Dehmel Richard,Dehmel,Richard,18.Novbr. 1863
1724,"Dehn, Christian Anton Jakob",Dehn Christian Anton Jakob,Dehn,Christian Anton Jakob,15. Juni 1852
1725,"Deichen, Paul",Deichen Paul,Deichen,Paul,16. Nov.1873
1726,"Deiker, Karl",Deiker Karl,Deiker,Karl,8. März1875
1727,"Dein, Artur",Dein Artur,Dein,Artur,.
1728,"Deis, U",Deis U,Deis,U,.
1729,"Delbrück, Kurt",Delbrück Kurt,Delbrück,Kurt,11. März1859
1730,"Delicz, Jwan",Delicz Jwan,Delicz,Jwan,.
1731,"Delitzsch, Franz Julius",Delitzsch Franz Julius,Delitzsch,Franz Julius,23. Febr. 1813
1732,"Delius, Nikolaus",Delius Nikolaus,Delius,Nikolaus,18. Novbr. 1888
1733,Dell Aga,Dell Aga,Dell Aga,,.
1734,"Delmar, Axel",Delmar Axel,Delmar,Axel,.
1735,"Delmar, Eva",Delmar Eva,Delmar,Eva,.
1736,"Del-Poro, Bartolo",Del-Poro Bartolo,Del-Poro,Bartolo,5.Febr. 1850
1737,"Demandowski, Axel v",Demandowski Axel,Demandowski,Axel,9. April 1867
1738,"Dembitzki, Anton Leo",Dembitzki Anton Leo,Dembitzki,Anton Leo,5. Septbr. 1860
1739,"Demel(-Seebach), Hans",Demel Hans,Demel,Hans,.Novbr. 1872
1740,"Demmer, Eduard",Demmer Eduard,Demmer,Eduard,30. Nov. 1864
1741,"Demmin, August",Demmin August,Demmin,August,1. April1823
1742,"Dempwolff, Paul August",Dempwolff Paul August,Dempwolff,Paul August,13. Mai 1833
1743,"Dencker, Willi",Dencker Willi,Dencker,Willi,1. Febr.1881
1744,"Denffer, August Nicolai Eugen",Denffer August Nicolai Eugen,Denffer,August Nicolai Eugen,.
1745,"Deninger, Albert",Deninger Albert,Deninger,Albert,23.Juli 1851
1746,"Denk, Julie",Denk Julie,Denk,Julie,15. Septbr.1838
1747,"Denk, Viktor Martin Otto",Denk Viktor Martin Otto,Denk,Viktor Martin Otto,23. Juni 1853
1748,"Dennemark, Frau Julie",Dennemark Frau Julie,Dennemark,Frau Julie,5. Mai 1868
1749,"De Nora, A",De Nora A,De Nora,A,31. Juli 1861
1750,"Deppe, Bernhard",Deppe Bernhard,Deppe,Bernhard,.
1751,"Deppen, Otto von",Deppen Otto von,Deppen,Otto von, Januar 1845
1752,"Deppisch, August",Deppisch August,Deppisch,August,.
1753,"Dequede, Else von",Dequede Else,Dequede,Else,24.August 1862
1754,"Derboeck, C. V",Derboeck C. V,Derboeck,C. V,August 1865
1755,"Derelli, U",Derelli U,Derelli,U,.
1756,"Deris, A",Deris A,Deris,A,.
1757,"Derlon, Hans",Derlon Hans,Derlon,Hans,.
1758,"Dernburg, Friedrich",Dernburg Friedrich,Dernburg,Friedrich,.
1759,"Derschau, August Egbert von",Derschau August Egbert von,Derschau,August Egbert von,.
1760,"Déry, Juliane",Déry Juliane,Déry,Juliane,25. Aug. 1845
1761,"Dessart, Otto",Dessart Otto,Dessart,Otto,10. August1864
1762,"Dessauer, Adolf",Dessauer Adolf,Dessauer,Adolf,27. Novbr. 1854
1763,"Dessort, Laura",Dessort Laura,Dessort,Laura,.
1764,"Destinn, Emmy",Destinn Emmy,Destinn,Emmy,.
1765,"Destouches, Ulrich von",Destouches Ulrich,Destouches,Ulrich, März 1908
1766,"Destouches, Ernst v",Destouches Ernst,Destouches,Ernst,27. Januar 1863
1767,"Determann, Hermann",Determann Hermann,Determann,Hermann,4. Jan. 1843
1768,"Dethlefs, Sophie",Dethlefs Sophie,Dethlefs,Sophie,30. Septbr. 1841
1769,"Detlef, Hugo",Detlef Hugo,Detlef,Hugo,10.Febr. 1809
1770,"Detlef, Karl",Detlef Karl,Detlef,Karl,.
1771,"Detlefsen, Meta",Detlefsen Meta,Detlefsen,Meta,.
1772,"Detmold, Johann Hermann",Detmold Johann Hermann,Detmold,Johann Hermann,.
1773,"Detschy, Seraphine",Detschy Seraphine,Detschy,Seraphine,24. Juli 1807
1774,"Detter, Ludwig",Detter Ludwig,Detter,Ludwig,9. Juni 1858
1775,"Dettmering, C. A. F",Dettmering C. A. F,Dettmering,C. A. F,5. Febr.1867
1776,"Detto, Albert",Detto Albert,Detto,Albert,16. Jan. 1822
1777,"Deumeland, H",Deumeland H,Deumeland,H,25. Febr.1845
1778,"Deutl, Joseph",Deutl Joseph,Deutl,Joseph,8. April1822
1779,"Deutlich, Jeremias",Deutlich Jeremias,Deutlich,Jeremias,16. Aug.1839
1780,"Deutsch, Christian",Deutsch Christian,Deutsch,Christian,.
1781,"Deutsch, Gotthard",Deutsch Gotthard,Deutsch,Gotthard,.
1782,"Deutsch, Karl",Deutsch Karl,Deutsch,Karl,31. Januar 1859
1783,"Deutsch, Karoline",Deutsch Karoline,Deutsch,Karoline,23. Febr.1859
1784,"Deutsch, Richard Friedrich",Deutsch Richard Friedrich,Deutsch,Richard Friedrich,.
1785,"Deutschmann, E",Deutschmann E,Deutschmann,E,.
1786,"Deutschmann, Marie",Deutschmann Marie,Deutschmann,Marie,.
1787,"Deviloff, Paul",Deviloff Paul,Deviloff,Paul,.
1788,"Devrient, Philipp Eduard",Devrient Philipp Eduard,Devrient,Philipp Eduard,.
1789,"Devrient, Otto",Devrient Otto,Devrient,Otto,11.August 1801
1790,"Dewa, Friedrich",Dewa Friedrich,Dewa,Friedrich,3. Oktober1838
1791,"Dewall, Johannes von",Dewall Johannes,Dewall,Johannes,.
1792,"Dewitz, Alexandrine von",Dewitz Alexandrine,Dewitz,Alexandrine,.
1793,"Dewitz, Annette von",Dewitz Annette,Dewitz,Annette,30. März1892
1794,"Deye, Richard",Deye Richard,Deye,Richard,.
1795,"Deyerl, Karl Christian Bernhard",Deyerl Karl Christian Bernhard,Deyerl,Karl Christian Bernhard,.
1796,"Dezasse, Blanka Gräfin",Dezasse Blanka,Dezasse,Blanka,18. Oktober 1819
1797,"Diamantidi, Julie",Diamantidi Julie,Diamantidi,Julie,4. April 1875
1798,"Dibelius, Franz Wilhelm",Dibelius Franz Wilhelm,Dibelius,Franz Wilhelm,.
1799,"Dickinson-Wildberg, Heino L. B. von",Dickinson-Wildberg Heino L. B.,Dickinson-Wildberg,Heino L. B.,6. Januar 1847
1800,"Dickmann, Hermann",Dickmann Hermann,Dickmann,Hermann,7. Aug. 1862
1801,"Dido, Paul",Dido Paul,Dido,Paul,29. Juni1897
1802,"Dieckmann, Friedrich",Dieckmann Friedrich,Dieckmann,Friedrich,.
1803,"Dieckmann, Marie",Dieckmann Marie,Dieckmann,Marie,10. Aug. 1858
1804,"Diederich, Ernestine",Diederich Ernestine,Diederich,Ernestine,23. Nov. 1852
1805,"Diederich, Franz",Diederich Franz,Diederich,Franz,11. Dezember 1906
1806,"Diederichs, Helene",Diederichs Helene,Diederichs,Helene,2. April 1865
1807,"Diefenbach, Heinrich",Diefenbach Heinrich,Diefenbach,Heinrich, Juni 1898
1808,"Diefenbach, Lorenz",Diefenbach Lorenz,Diefenbach,Lorenz,22. Aug. 1871
1809,"Dieffenbach, Georg Christian",Dieffenbach Georg Christian,Dieffenbach,Georg Christian,29. Juli 1806
1810,"Diegmann, Heinrich Ludwig",Diegmann Heinrich Ludwig,Diegmann,Heinrich Ludwig,10. Mai 1901
1811,"Diehl, August",Diehl August,Diehl,August,8. Juni 1875
1812,"Diehl, Ludwig",Diehl Ludwig,Diehl,Ludwig,10. Mai1851
1813,"Diehl, Karl Wilhelm",Diehl Karl Wilhelm,Diehl,Karl Wilhelm,4. August1866
1814,"Diehm, Fritz",Diehm Fritz,Diehm,Fritz,.
1815,"Diel, Johannes Baptista",Diel Johannes Baptista,Diel,Johannes Baptista,24. Jan.1857
1816,"Diemar, Admine von",Diemar Admine,Diemar,Admine,16. Nov. 1843
1817,"Diemer, Hermine",Diemer Hermine,Diemer,Hermine,28. Novbr. 1848
1818,"Diener, Eduard",Diener Eduard,Diener,Eduard,28. Febr.1859
1819,"Diener-Schönberg, Alfons",Diener-Schönberg Alfons,Diener-Schönberg,Alfons,12. Jan.1878
1820,"Dienes, Heinr",Dienes Heinr,Dienes,Heinr,19. Aug. 1879
1821,"Diepenbrock, Konrad, Joseph",Diepenbrock Konrad,Diepenbrock,Konrad,27. Juli1863
1822,"Diergarten, Marie",Diergarten Marie,Diergarten,Marie,18. Aug. 1808
1823,"Dierkesmann, Joseph",Dierkesmann Joseph,Dierkesmann,Joseph,.
1824,"Diermissen, Johannes",Diermissen Johannes,Diermissen,Johannes,12. Jan. 1866
1825,"Diers, Marie",Diers Marie,Diers,Marie,3.August 1823
1826,"Dierschke, Wilhelmine",Dierschke Wilhelmine,Dierschke,Wilhelmine,10. Juni1867
1827,"Diescher, Wilhelm",Diescher Wilhelm,Diescher,Wilhelm,3. Dezbr. 1838
1828,"Diesener, Helene",Diesener Helene,Diesener,Helene,.
1829,"Dieskau, Margarete von",Dieskau Margarete,Dieskau,Margarete,30.Juni 1852
1830,"Diesterweg, Mathilde",Diesterweg Mathilde,Diesterweg,Mathilde,.
1831,"Dieter, Heinrich",Dieter Heinrich,Dieter,Heinrich,.
1832,"Dieteriei, Friedrich Heinrich",Dieteriei Friedrich Heinrich,Dieteriei,Friedrich Heinrich,27. April1838
1833,"Diethelm, Arnold",Diethelm Arnold,Diethelm,Arnold,6. Juli 1821
1834,"Dietl, Hroznata Joseph",Dietl Hroznata Joseph,Dietl,Hroznata Joseph,2.März 1828
1835,"Dietrich, Anna Auguste Wilhelmine",Dietrich Anna Auguste Wilhelmine,Dietrich,Anna Auguste Wilhelmine,7. Januar 1857
1836,"Dietrich, Richard",Dietrich Richard,Dietrich,Richard,7. Oktober 1857
1837,"Dietz, August",Dietz August,Dietz,August,18.Juli 1871
1838,"Dietz, Friedrich Wilhelm",Dietz Friedrich Wilhelm,Dietz,Friedrich Wilhelm,29. Juni 1850
1839,"Dietz, Hedwig",Dietz Hedwig,Dietz,Hedwig,.
1840,"Dietz, Johann W",Dietz Johann W,Dietz,Johann W,6. Januar 1855
1841,"Dietz, Paul",Dietz Paul,Dietz,Paul,27. Juni 1835
1842,"Dietz, Rudolf",Dietz Rudolf,Dietz,Rudolf,7. August1875
1843,"Dietzi, Hedwig",Dietzi Hedwig,Dietzi,Hedwig,22. Februar 1863
1844,"Dietzsch, Emil",Dietzsch Emil,Dietzsch,Emil,30. Juli 1867
1845,"Diez, Ernst Franz Julius",Diez Ernst Franz Julius,Diez,Ernst Franz Julius,7. April 1829
1846,"Diez, Katharina",Diez Katharina,Diez,Katharina,29. Januar 1885
1847,"Diezmann, Johann August",Diezmann Johann August,Diezmann,Johann August,März 1864
1848,"Digeon von Monteton, Wilhelm Otto Freiherr",Digeon von Monteton Wilhelm Otto Freiherr,Digeon von Monteton,Wilhelm Otto Freiherr,1. Septbr. 1805
1849,"Dilg, Wilhelm",Dilg Wilhelm,Dilg,Wilhelm,.
1850,Dilia Helena,Dilia Helena ,Dilia Helena,,.
1851,"Dilitz, Joseph",Dilitz Joseph,Dilitz,Joseph,.
1852,"Dill, Liesbet",Dill Liesbet,Dill,Liesbet,27. Jan.1811
1853,"Dill, Ludwig",Dill Ludwig,Dill,Ludwig,.
1854,"Dillenius, Ferdinand Ludwig Jmmanuel",Dillenius Ferdinand Ludwig Jmmanuel,Dillenius,Ferdinand Ludwig Jmmanuel,31. März1812
1855,"Dilthey, Karl",Dilthey Karl,Dilthey,Karl,2. Jan. 1791
1856,"Dimitz, Ludwig",Dimitz Ludwig,Dimitz,Ludwig,7. Mai 1827
1857,"Dinckelberg, Hugo Lebrecht",Dinckelberg Hugo Lebrecht,Dinckelberg,Hugo Lebrecht,.
1858,"Dincklage, Amalie Ehrengarte Sophie Wilhelmine (gewöhnl. Emmy) von",Dincklage Amalie Ehrengarte Sophie Wilhelmine,Dincklage,Amalie Ehrengarte Sophie Wilhelmine,20. Jan. 1846
1859,"Dincklage, Friedrich Freiherr v",Dincklage Friedrich,Dincklage,Friedrich,13. März 1825
1860,"Dincklage, Klara von",Dincklage Klara,Dincklage,Klara,25.Juli 1839
1861,"Dingelstedt, Franz von",Dingelstedt Franz,Dingelstedt,Franz,25. Novbr.1829
1862,"Dinspel, Anton",Dinspel Anton,Dinspel,Anton,30. Juni 1814
1863,"Dinter, Artur",Dinter Artur,Dinter,Artur,22. Nov.1842
1864,"Dirking, August",Dirking August,Dirking,August,27. Juni1876
1865,"Dirking, J. von",Dirking J.,Dirking,J.,28. April1844
1866,"Dirks, Johann Fr",Dirks Johann Fr,Dirks,Johann Fr,.
1867,"Dirnböck-Schulz, Jenny",Dirnböck-Schulz Jenny,Dirnböck-Schulz,Jenny,4.Febr. 1874
1868,"Disselhoff, Julius August Gottfried",Disselhoff Julius August Gottfried,Disselhoff,Julius August Gottfried,4. Novbr. 1850
1869,"Ditfurth, Franz Wilhelm Freiherr von",Ditfurth Franz Wilhelm,Ditfurth,Franz Wilhelm,24. Oktbr. 1827
1870,"Ditfurth, Paula",Ditfurth Paula,Ditfurth,Paula,25. Mai 1880
1871,"Dithmar, G. Th",Dithmar G. Th,Dithmar,G. Th,.
1872,Dito und Jdem,Dito und Jdem ,Dito und Jdem,,.
1873,"Dittmar, Franz",Dittmar Franz,Dittmar,Franz,.
1874,"Dittmarsch, Karl",Dittmarsch Karl,Dittmarsch,Karl,29. März1857
1875,"Dittrich, Adolf",Dittrich Adolf,Dittrich,Adolf,27. Mai 1819
1876,"Dittrich, Max",Dittrich Max,Dittrich,Max,4. Jan. 1829
1877,"Dix, Anna",Dix Anna,Dix,Anna,10. Juni1844
1878,"Döbeli, Marie",Döbeli Marie,Döbeli,Marie,23. Juni1874
1879,"Döbeln, Ferdinand von",Döbeln Ferdinand,Döbeln,Ferdinand,.
1880,"Doberenz, Maria",Doberenz Maria,Doberenz,Maria,.
1881,"Doblhoff, Joseph Freiherr von",Doblhoff Joseph,Doblhoff,Joseph,.
1882,"Doctorandus, Juris",Doctorandus Juris,Doctorandus,Juris, Juli1869
1883,"Doczi, Ludwig Freiherr von",Doczi Ludwig,Doczi,Ludwig,.
1884,Dodd,Dodd ,Dodd,,30. Novbr. 1845
1885,"Doehler, Gottfried",Doehler Gottfried,Doehler,Gottfried,.
1886,"Dohm, Ernst",Dohm Ernst,Dohm,Ernst,25. Mai 1863
1887,"Dohm, Hedwig",Dohm Hedwig,Dohm,Hedwig,24. Mai 1819
1888,"Dohme, Freya von",Dohme Freya,Dohme,Freya,.
1889,"Dohse, Richard",Dohse Richard,Dohse,Richard,14. Dezbr. 1882
1890,"Doignon, Wilhelm",Doignon Wilhelm,Doignon,Wilhelm,25. Mai1875
1891,"Doleschall, Georg",Doleschall Georg,Doleschall,Georg,7.Juli 1820
1892,"Doll, Karl",Doll Karl,Doll,Karl,.
1893,"Dolliner, Franz",Dolliner Franz,Dolliner,Franz,.
1894,Dolorosa,Dolorosa ,Dolorosa,,.
1895,"Dom, A",Dom A,Dom,A,.
1896,"Domanig, Karl",Domanig Karl,Domanig,Karl,.
1897,"Domansky, Walther",Domansky Walther,Domansky,Walther,3. April1851
1898,"Dombrowski, Ernst",Dombrowski Ernst,Dombrowski,Ernst,2. Dezember 1860
1899,"Dombrowski, Raoul, Ritter von",Dombrowski Raoul,Dombrowski,Raoul,7. Septbr. 1862
1900,"Dombrowsky, Therese",Dombrowsky Therese,Dombrowsky,Therese,3. Juni 1833
1901,"Domeier, Anna Luise",Domeier Anna Luise,Domeier,Anna Luise,.
1902,"Dominicus, Jda",Dominicus Jda,Dominicus,Jda,.
1903,"Dommes, Bernhard",Dommes Bernhard,Dommes,Bernhard,3. Novbr. 1905
1904,"Donath, Adolf",Donath Adolf,Donath,Adolf,21. Juli 1864
1905,"Donau, Heinz von der",Donau Heinz,Donau,Heinz,.
1906,"Dönicke, Ernst",Dönicke Ernst,Dönicke,Ernst,.
1907,"Dönitz, Martha",Dönitz Martha,Dönitz,Martha,29. April1868
1908,"Donneh, F. V",Donneh F. V,Donneh,F. V,26. Juni1848
1909,"Donny, Käthe",Donny Käthe,Donny,Käthe, November 1839
1910,"Donop, Amalie v",Donop Amalie,Donop,Amalie,.
1911,"Doepkemeyer, Otto",Doepkemeyer Otto,Doepkemeyer,Otto,.
1912,Dora-Lotti,Dora-Lotti ,Dora-Lotti,,16.Juli 1858
1913,"Dorer(-Egloff), Jgnaz Edward",Dorer Jgnaz Edward,Dorer,Jgnaz Edward,.
1914,"Dorer, Edmund",Dorer Edmund,Dorer,Edmund,7. Nov. 1807
1915,"Dorieux-Brotbeck, Betty",Dorieux-Brotbeck Betty,Dorieux-Brotbeck,Betty,15. Juni 1831
1916,"Döring, E",Döring E,Döring,E,17. April 1837
1917,"Döring, Fritz",Döring Fritz,Döring,Fritz,8. März 1907
1918,"Döring, Karl",Döring Karl,Döring,Karl,.
1919,"Doering, Katharina von",Doering Katharina,Doering,Katharina,26. Novbr.1867
1920,"Doering, Leopoldine",Doering Leopoldine,Doering,Leopoldine,11. Januar 1867
1921,"Döring, Maria Karoline Ludowika",Döring Maria Karoline Ludowika,Döring,Maria Karoline Ludowika,.
1922,Dorismund,Dorismund ,Dorismund,,28. Januar 1840
1923,"Dörmann, Felix",Dörmann Felix,Dörmann,Felix,.
1924,"Dorn, Eduard",Dorn Eduard,Dorn,Eduard,.
1925,"Dorn, Ernst",Dorn Ernst,Dorn,Ernst,.
1926,"Dorn, Ludwig Friedrich",Dorn Ludwig Friedrich,Dorn,Ludwig Friedrich,.
1927,"Dorn, Käthe",Dorn Käthe,Dorn,Käthe,14. Febr. 1868
1928,"Dorn, Klara",Dorn Klara,Dorn,Klara,.
1929,"Dorn, Philibert",Dorn Philibert,Dorn,Philibert,.
1930,"Dorn, Magdalene",Dorn Magdalene,Dorn,Magdalene,.
1931,"Dornau, C. von",Dornau C.,Dornau,C.,.
1932,"Dornau, Julius",Dornau Julius,Dornau,Julius,.
1933,"Dornfeld, V",Dornfeld V,Dornfeld,V,.
1934,"Dornfels, Hans",Dornfels Hans,Dornfels,Hans,.
1935,"Dornheim, M",Dornheim M,Dornheim,M,.
1936,"Dörnthal, Alfons",Dörnthal Alfons,Dörnthal,Alfons,.
1937,"Dorr, Robert",Dorr Robert,Dorr,Robert,.
1938,"Dörr, Adolf",Dörr Adolf,Dörr,Adolf,.
1939,"Dörr, Friedrich Heinrich Jakob Ludwig",Dörr Friedrich Heinrich Jakob Ludwig,Dörr,Friedrich Heinrich Jakob Ludwig,26. Juli1816
1940,"Dörr, Julius",Dörr Julius,Dörr,Julius,30. April1831
1941,"Dorsch, Eduard",Dorsch Eduard,Dorsch,Eduard,23. Juni 1850
1942,"Dorsch, Tony",Dorsch Tony,Dorsch,Tony,10. Jan.1822
